Post_ID,Comment,Icon,Comment_ID,Label
3362,mình có cnxh,,16550,
3362,mình có cnxh và gttkd cô anh nha,,16551,
3362,mình có giáo trình qthvi mô nha,,16552,
3362,mình có gttkd nhe,,16553,
3362,mik có gtttkd,,16554,
3362,c có gttkd vs cnxh,,16555,
3362,qth của thầy thủy phải mua mới nha,,16556,
3362,mua cũ bị đuổi ra ngoài hả chị,,16557,
3362,em cái gì cũng biết hết trơn,,16558,
3362,noooo e ko thích sự nổi bật đâu,,16559,
3362,đi học phải có quyển th có quyển khác là bị đuổi đúng ko c,,16560,
3362,cbi câu hỏi trc khi đến lớp nữa,,16561,
3362,mà s chị thảo chuẩn bị dư có quyển tiếng anh th cũng bị đuổi,,16562,
3362,m có vi mô qth,,16563,
3362,mình có ktvm nha,,16564,
3362,vi mô a long hữu nhân,,16565,
3362,có tài liệu ko share cacbn kìa,,16566,
3362,tài liệu nâng cao,:),16567,
3362,th rất thích bóng chuyền nếu bn có điểm bóng chuyền auto điểm,,16568,
3362,lần thi giữa kì,,16569,
3362,r đưng,,16570,
3362,ê nhiều đứa cụng đc mà,,16571,
3362,con ni học ác vl,,16572,
3362,tự nhiên rành ghét bọn học giỏi mà tự nhận ko giỏi,,16573,
3363,đủ đậu á,,16574,
3364,có học cái ni à,,16575,
3364,lạ quá,,16576,
3364,là do chúng ta chưa học bài cậu ạ,,16577,
3364,theo dõi,,16578,
3364,mình có hc cái ni hã,,16579,
3364,ý là học lúc nào dị,,16580,
3365,giải tỉnh cơ hội đậu siêu cao ớ em,,16581,
3365,dạ nhưng mà em thấy nhiều bạn cũng giống e hoặc cao hơn e nên em lo dữ lắm ạ,=(,16582,
3365,người tham gia ẩn danh k sao đâu e mình còn thi thpt nữa nè nma chị nghĩ e có cơ hội lớn r á trc chị cũng lo z đó nma sẽ ổn cả th nha,,16583,
3365,chị ơi chị học ngành gì vậy ạ cho e xin ít rv với ạ,,16584,
3365,người tham gia ẩn danh c học kdqt nè e muốn hỏi gì ib chị nha,,16585,
3365,mình cũng giống bạn ở trên cho mình hỏi thương mại điện tử có đậu không ạ,,16586,
3365,a mém tí trượt nè em nhưng anh học khoa l,,16587,
3365,e cũng lo lắm a ạ tại có ng bảo có giải số cơ hội đỗ cao ng lại bảo khó đỗ ạ,,16588,
3366,bạn muốn xem điểm thì phải đánh giá rồi mới xem được á,,16589,
3366,mình đánh giá roi í b,,16590,
3366,người tham gia ẩn danh vậy có thể là thầy cô của bạn chưa nhập điểm lên rồi,,16591,
3372,ib,,16592,
3375,không em,,16593,
3378,được em,,16594,
3378,hoàng ánh chị ơi hiện giờ chị có thời gian không ạa em có xíu thắc mắc,,16595,
3378,người tham gia ẩn danh ok e,,16596,
3378,hoàng ánh dạ chị check tin nhắn chờ giúp em với ạ,@@,16597,
3378,được á bạn,,16598,
3378,dạ em cảm ơn,@@,16599,
3378,dạ chị ơi bây giờ chị có thời gian kh ạ em có xíu thắc mắc,@@,16600,
3378,người tham gia ẩn danh ib c đi bé,,16601,
3378,dạ,,16602,
3381,năm ngoái là trắc nghiệm với tự luận luôn nha,,16603,
3381,mấy điểm tn mấy điểm tl ạ,,16604,
3381,hay á,,16605,
3381,dạ e cảm ơn,,16606,
3383,cho tớ cái quần size xl đc ko,:(,16607,
3383,cho hẳn ống luôn nè,:),16608,
3383,mắ tự nhiên nứ đi qsu về bị đổi từ xl sang l,,16609,
3384,có ạ,,16610,
3384,em cảm ơn nhiều ạ,,16611,
3390,ib mình,,16612,
3390,theo dõi,,16613,
3390,giỏi quá zạ chỉ với,,16614,
3390,cho mình xin file đề với ạ,,16615,
3390,cho mình xin file đề với ạ,,16616,
3393,con a môn tín vs a môn tín,,16617,
3393,e cảm ơn ạ,,16618,
3393,làm sao để tính ra đc vậy ạ,,16619,
3393,dạ lấy điểm nhân với số tín rồi chia cho tổng số tín ạ,,16620,
3393,số tín môn ấy ạ r làm thế nào b dự tính đc a b ạ,,16621,
3393,mình thử thế số vô thôi b,,16622,
3393,mn ơi xem điểm đâu vậy ạ,,16623,
3393,xem điểm ở đâu vậy ạ,,16624,
3393,nhìn họ nhảy điểm kìa,,16625,
3393,toi thi thấp quá nên nó khong nhảy đó,:),16626,
3393,tôi cũng vậy,:(,16627,
3394,kịp mà hôm a ôn môn còn kịp mà,,16628,
3394,thay vì bạn hỏi thì hãy ngồi vào bàn học đi,=),16629,
3394,từ sáng đến tối nè,:),16630,
3396,ké ạ,,16631,
3400,mấy môn khác cậu học hết rồi à,,16632,
3400,học thì k lo,,16633,
3400,không vào nè sos,,16634,
3400,qth dễ nhấts r emmôn này ko a là bọn vi vĩ kéo xún hết,,16635,
3400,dạ học thuộc hả anh nhiều lắm ạ có cách nào nhanh hơn không ạ,,16636,
3400,người tham gia ẩn danh làm trắc nghiệm nhớ keyword thooihiểu bản chấtko thuộc nổi đâu,,16637,
3400,cho em hỏi đề trong các file tài liệu anh chị gửi có giống trong đề thi hông ạ,,16638,
3400,phầnnào đó thôi eđề photo lậunhma cx ko phảilà ko trúnghọc bám slidegtr hoi,,16639,
3400,dạ vâng em cảm ơn,,16640,
3400,môn này lý thuyết thôi á bn tìm đề làm nhiều cho quen nha môn này dễ b lắm nhưng để a thì cũng hơi khó đấy,,16641,
3407,ké ạ,,16642,
3407,ké ạ,,16643,
3407,ib mình gửi cho nha,,16644,
3407,mình xin với ạ,,16645,
3407,mình xin với ạ,,16646,
3407,rep ib em với ạ,,16647,
3408,em thích là em về k cần chấmmm nà,,16648,
3408,chị cũng thích giống em đúng honggg,,16649,
3408,chị chốt zé xe từ ngày rồi em owii,,16650,
3408,c lớp trưởg mà c chỉ bậy mấy em hả chiịii,,16651,
3408,hoàng ánh ngọc hong có thíc bạn này cho lắm,,16652,
3408,hoàng ánh ngọc khonggg có toyyy chỉ nói đúng ý mấy người thoaiii,,16653,
3408,đúng là lớp trưởng tâm lí,,16654,
3408,dr,,16655,
3409,giải đáp thắc mắc giùm e,,16656,
3409,em có thể lên gg tra thử điểm của các năm trước để tham khảo nha theo chị thấy thì cũng tùy theo ngành em muốn học nữa,,16657,
3411,bạn ib mình gửi cho nha,,16658,
3411,mình xin được không ạ,,16659,
3411,đc nha,,16660,
3411,b vào ib mình gửi nhé,,16661,
3411,cho mình xjn với ạ,,16662,
3412,bạn ib mình gửi cho nha,,16663,
3413,ib mình gửi cho nhé,,16664,
3415,như năm trước thì là phương thức xét tuyển dựa trên thành tích học tập và năng lực ngoại ngữ nhóm nha,,16665,
3415,dạ em con,,16666,
3415,dạ c ơi c có thể rep ib cho em hỏi số điều được hong aạaa,,16667,
3416,ké,,16668,
3416,bạn muốn đề elementary hay communication thì ib mình nha,,16669,
3416,cho em với ạ,,16670,
3417,cho mình ké với bạn,,16671,
3417,ok bạn,,16672,
3417,em ké ạ,,16673,
3417,ok em,,16674,
3417,tag ké,,16675,
3417,cho e xin ké vi mô vĩ mô nữa ạ,,16676,
3417,cho mình ké dớiii,,16677,
3417,ib mình gửi cho nha,,16678,
3417,cho em ké với,,16679,
3417,cho e ké vs ạ,,16680,
3421,ké ạ,,16681,
3421,ké ạ,,16682,
3421,hên xui,,16683,
3421,thật hoang mang,,16684,
3421,mà hay than,,16685,
3421,thì có,:),16686,
3421,bậy đm,,16687,
3421,trúng e,,16688,
3421,m chầy,,16689,
3421,mi hỏi đk,,16690,
3423,slide vs vở ghi là đc á,,16691,
3423,mình cảm ơn ạ,,16692,
3425,ổn nha,,16693,
3425,ủa e,=),16694,
3425,chi rớ c,,16695,
3425,thầy cho điểm sao v ạ,,16696,
3425,ổn nha,,16697,
3425,thầy cho điểm sao v ạ,,16698,
3425,người tham gia ẩn danh điểm cũng ổn lắm em,,16699,
3425,người tham gia ẩn danh dạ em cảm ơn ạ,,16700,
3426,ib mình gửi cho nhé,,16701,
3426,cho mình xin với,,16702,
3426,bạn check ib nha,,16703,
3426,cho mk xin vs,,16704,
3426,b vào ib mình gửi cho nhé,,16705,
3426,cho em xin với ạ,,16706,
3426,ib mình nha,,16707,
3426,có ai pass giáo trìnhslide tài liệu triết ko ạ,,16708,
3427,mình có triết,,16709,
3427,mình có hvtc pldc,,16710,
3427,mình có nhập môn kd,,16711,
3427,ib em với ạ,,16712,
3427,bạn có triết dề cương pháp luật có note đầy đủ,,16713,
3427,mk có sl hvtc ạ,,16714,
3427,hvtc,,16715,
3427,mk có gtslide nhập môn kinh doanh,,16716,
3427,mình có tổng quan du lịch,,16717,
3427,mk có hvtc và nmkd nhé,,16718,
3427,m có pldc,,16719,
3427,mk có nmkd,,16720,
3427,t có pldc nè,,16721,
3427,mình có full ạ,,16722,
3427,mk có hvtc và nmld nhé,,16723,
3427,ib,,16724,
3429,nhân cộng nhân cộng nhân,,16725,
3432,được á em lấy cái điểm tương đương với a b b số tín chỉ của môn đó rồi cộng tất cả các môn lạitổng tín chỉ k tính gdtc nha,,16726,
3437,mình có slide hệ thống thông tin quản lý và giáo trình slide tập ôn thống kê nha,,16727,
3437,của thầy nào vậy ạ,,16728,
3437,mình còn giáo trình thống kê của thầy cang,,16729,
3437,mình có cnxh vs htttql nhé,,16730,
3437,của thầy cô nào z ạ,,16731,
3437,mình có cnxh và thống kê,,16732,
3437,mk có sl đúng sai tự luận cnxh ạ,,16733,
3437,chị có thống kê nhé,,16734,
3437,mình có thống kê giáo trình sách btap file vở giải btap thầy cang,,16735,
3437,mình có thống kê nha,,16736,
3437,mình có slide hệ thống thông tin quản lý,,16737,
3437,mình có cnxh,,16738,
3437,mình có thống kê ạ,,16739,
3437,htttql thầy tuấn nha đủ các chương đến,,16740,
3437,mình còn thống kê kinh doanh,,16741,
3442,ib mình gửi cho nhé,,16742,
3444,đây kh lo huống gì b r,,16743,
3444,b là cao đó bé ơi,,16744,
3444,gửi về cho phụ huynh k ạ,,16745,
3444,có em,,16746,
3444,vậy điểm e có gửi kh chị,,16747,
3444,gửi stk ba mẹ bắn tiền học lại em kk,,16748,
3444,b là giỏi rồi bao h f mới lo,,16749,
3444,chắc không gửi về đou,,16750,
3447,ib,,16751,
3447,mình có đầy đủ mấy môn nớ trừ tiếng anh,,16752,
3447,chuyên ngành kinh tế qt ib chị,,16753,
3447,mìn có quản trị học với triết nha,,16754,
3447,mình có sách nhập môn kt,,16755,
3447,mình có quản trị học thầy bảo phương nhập môn kế toán nha,,16756,
3447,mình có qth nha,,16757,
3447,mình có kt phát triển và qth,,16758,
3447,mình có qth,,16759,
3447,mình có tiếng anh và triết,,16760,
3447,hay v b,,16761,
3447,mình có triết nha tặng đề ôn cuối kỳ và bản rút gọn của giáo trình,,16762,
3447,qth ib mìn nha,,16763,
3447,kế toán nữa,,16764,
3449,đương nhiẻn là không rồi,,16765,
3449,đủ r cậu nhé,,16766,
3449,miễn là mi phải đau khổ,,16767,
3449,giải đáp cho em kìa,,16768,
3449,chắc đc á elm,,16769,
3449,thầy tú dễ thương lắm qua nơi á,,16770,
3449,theo dõi,,16771,
3449,vvn có qua không chị,,16772,
3449,hỏng học nên hỏng bít,,16773,
3456,cíu tui lun,,16774,
3456,thầy dạy mình có chia sẻ bài cơ bản trên youtube nè,,16775,
3460,ko sao á điểm trung bình môn trên là được,,16776,
3460,cuối kì quyết định tất cả,:),16777,
3460,chị cx mới như e thoi elm ơi _ e hỏi nhầm ng rầu,,16778,
3465,em ib chị nhen chị có á,,16779,
3465,ké vs ạ,,16780,
3468,hình như là nhào lộn trồng cây chuối,,16781,
3468,học xong ra gia nhập đoàn xiếc,:),16782,
3470,ib sách bt kdqt ạ,,16783,
3470,ib mình sách slide kdqt ak,,16784,
3470,ib kinh tế chính trị chủ nghĩa xã hội kinh tế quốc tế,,16785,
3470,ib mình cnxh với nmkt ạ,,16786,
3470,ib tui nhé b full thống kê kd,,16787,
3470,ib mình,,16788,
3470,ibnhập môn kdluật kdkte vĩ môtriết,,16789,
3470,ib,,16790,
3470,ib kte vĩ mô ktctri luật kd mkt căn bản,,16791,
3470,in,,16792,
3470,nt c bán cho em,,16793,
3470,c,,16794,
3470,ib nhập môn kinh doanh luật kinh doanh,,16795,
3470,vs luật kinh doanh ạ,,16796,
3470,còn lkd gtkd nhập môn kd ko bạn,,16797,
3470,ib cnxh nhập môn kinh doanh triết ạ,,16798,
3470,ib lkd nhập môn kd triết ạ,,16799,
3470,dạ còn chủ nghĩa xã hội nhập môn kinh doanh và luật kinh doanh không ạ,,16800,
3470,ib mik gtkdoanh ạ,,16801,
3470,còn chủ nghĩa xã hội nhập môn kinh doanh và luật kd k ạ,,16802,
3470,ib ạ,,16803,
3470,còn luật kd ko ạ,,16804,
3470,mình có pdf của tài liệu sau vi mô mankiw vĩ mô mankiw kỷ nguyên mới của quản trị gía mỗi file nếu quan tâm thì ib để đọc thử nhé,,16805,
3470,còn luật kinh doanh không ạ,,16806,
3470,ib gttkd lkd cnxh ktvm,,16807,
3470,ib gtiep trong kd ạ,,16808,
3470,chị còn chủ nghĩa xã hội và nhập môn kê toán ko ạ,,16809,
3470,còn cnxh vs gttkdoanh ko,,16810,
3470,còn gttkd ko ạ,,16811,
3470,e cần mua giao tiếp trong kinh doanh marketing căn bản ạ,,16812,
3470,dạ còn luật kinh doanh k ạ,,16813,
3470,khum em,,16814,
3470,mài pín,,16815,
3470,ib chị có nhé em,,16816,
3470,ụa hc nhanh z hà,:),16817,
3470,mar còn k ạ,,16818,
3474,huhu cứu e với ạ,,16819,
3474,bạn ib mình nha,,16820,
3474,mìn ké đc k cậu,,16821,
3474,ib mình nữa ạ,,16822,
3474,đừng trách trường ra đề khó vì đằng nào các em chả tạch,,16823,
3474,bạn ơi cho mình ké với,,16824,
3474,em ké được kh ạ,,16825,
3474,bạn ib mình nha,,16826,
3474,dạy vĩ mô kìa lê kiều dạy vi mô kìa,:),16827,
3474,mô phật toi vừa xóa hết dữ liệu học hành,,16828,
3474,xóa trong máy chớ trong não chéc còn đó rà lại đi bày em nó kìa,=),16829,
3475,nd ạ,,16830,
3480,có giáo trình ktpt,,16831,
3484,ib đây,,16832,
3484,bay viết à,,16833,
3484,hỏng do đứa đói đó m,,16834,
3484,cho tui xin ké đin,,16835,
3484,ib hỗ trợ,,16836,
3488,hồi tụi a được mang tất cả tài liệu liên quan vở slide giáo trình đề mấy năm trước,,16837,
3488,dạ a ơi cho em hỏi thi trắc nghiệm đề xáo lên hay khác nhau luôn ạ,,16838,
3488,ụa vĩ mô năm nay đâu có tn phải k b,,16839,
3488,đúm gòi mình hỏi mấy môn tn ấy,,16840,
3488,thường là xáo lên thôi nếu có khác thì cũng số ít à không đáng kể,,16841,
3493,ib nha,,16842,
3493,ib,,16843,
3500,e với ạ,,16844,
3500,cíu e,,16845,
3500,bạn ơi vô nhóm đây nè mình mới thấy share,,16846,
3500,dạ mình cảm ơn nhìu nha,,16847,
3501,có nha,,16848,
3501,dạ có thể nói chi tiết không ạ,,16849,
3501,匿名互动者 trường tính gpa có cả thang điểm với thang abcdf từng môn ák có hết điểm từng môn thì sẽ tính luôn đtb tích lũy và số tín đã học nha,,16850,
3501,trường mình đây à c,,16851,
3501,người tham gia ẩn danh đúng rồi nha,,16852,
3503,mình có cnxh triết,,16853,
3503,dạ chị có cnxh cô nguyễn lê thu hiền với triết cô trang hong ạ,,16854,
3503,người tham gia ẩn danh mình pass r á,,16855,
3503,mình có cnxh nmkd nha,,16856,
3503,dạ nmkd là giáo trình của thầy cô nào v ạ,,16857,
3503,người tham gia ẩn danh sách nmkd ấy bạn bạn ib mình gửi xem he,,16858,
3503,mk cs cnxh triết gtkd nha,,16859,
3503,mình có nmkd,,16860,
3503,mình có nhập môn và giao tiếp nha,,16861,
3503,mình có cnxh gttkd vs nmkd nhé,,16862,
3503,mình có pldc,,16863,
3503,mình có đầy đủ ạ,,16864,
3503,có plđc,,16865,
3503,theo dõi,,16866,
3503,mình có giáo trình gtkd giáo trình cnxh kèm bộ đúng sai tự luận,,16867,
3503,nhập môn kd giáo trình new bonus đề ck bao sát tl ôt due,,16868,
3503,mình có cnxh,,16869,
3503,mình có pháp luật đại cương,,16870,
3503,tớ có giáo trình slide và tài liệu ôn tập nhiều không đếm xuể của triết plđc vĩ mô tất cả chỉ nhaaaaa,,16871,
3503,có pldc hà có file không cho xin để ôn tập với,,16872,
3503,ừm muốn gì cũng có,,16873,
3503,mình có mnkd,,16874,
3503,munhf có vĩ pldc,,16875,
3503,mìn có gtkd vĩ mô nha,,16876,
3503,mình có gttkd plđc ktvm,,16877,
3503,mình có ktvm,,16878,
3503,mình có vĩ mô pldc triết nhé,,16879,
3503,mình còn giao tiếp và nhập môn kinh doanh,,16880,
3503,có triết nmkd pldc ktvm gtkd,,16881,
3504,mình có ạ,,16882,
3504,chưa thi mà bán sớm rứa bạn,,16883,
3504,mình có slide của hầu hết các gv kèm tl ôn tập,,16884,
3504,mình có ạ,,16885,
3510,m viết bài này pk,:),16886,
3510,người đồng cảnh ngộ thôi,,16887,
3510,học k nổi r viết bài kiểu ri pk,,16888,
3510,em kh dám ạ,,16889,
3510,cũng highlight dữ lắm mà vẫn k dô,,16890,
3510,là mày hỏi đúng không,,16891,
3510,chắc v á,=),16892,
3510,có phải là bạn koo,,16893,
3510,hình như là gdcd phiên bản nâng cao,:),16894,
3513,có trắc nghiệm điền từ nghe đọc viết câu nha,,16895,
3513,dễ ko á chị có nằm ngoài sách ko ạ,,16896,
3515,có gtrinh gtiep tập tn ôn cuối kì,,16897,
3515,rep ib em với ạa,,16898,
3515,có hết trừ luật thoi,,16899,
3515,rep ib em với ạ,,16900,
3515,có vĩ mô với luật kd nè,,16901,
3515,có lkd và nmkd,,16902,
3515,mk có giáo trình giao tiếp tl ôn nhé,,16903,
3515,mk có nhập môn kd nha,,16904,
3515,chị có vĩ mô nhé,,16905,
3515,và mnkd,,16906,
3515,mình có triết,,16907,
3515,mk cs gtkd triết luật kd,,16908,
3515,giao tiếp trong kd giáo trình new slide bonus tài liệu ôn tập gkck đề ck tl ôt due nhập môn kd giáo trình new bonus đề ck bao sát tl ôt due,,16909,
3515,mình có full bộ luật bài giảng ạ,,16910,
3515,có lkd và gttkd,,16911,
3515,mình có full lkd,,16912,
3515,mình có nhập môn kd,,16913,
3515,mình còn nhập môn và luật kinh doanh,,16914,
3517,bk ké vs ạ,,16915,
3517,cc,,16916,
3517,học hết để lấy nha e,,16917,
3517,tôi gục ngã,,16918,
3517,ké,,16919,
3518,luật kinh doanh mình có nhann,,16920,
3518,nhập môn kinh doanh mình có nhann,,16921,
3518,ib mình coa đầy đủ ạ,,16922,
3518,mình có luật kd gtfull bộ luật nhập môn kd gt slide chủ nghĩa xhkh gtslide,,16923,
3518,cnxh của cô nào vậy ạ,,16924,
3518,người tham gia ẩn danh cô kim liên nha,,16925,
3518,chị có cnxh và vĩ mô,,16926,
3518,cnxh của cô nào vậy ạ,,16927,
3518,người tham gia ẩn danh chị học thầy cử,,16928,
3518,mk có cnxh luật kd và nmkd nhé,,16929,
3518,cnxh của cô nào vậy ạ,,16930,
3518,người tham gia ẩn danh cô liên nhé,,16931,
3518,có lkd các bộ luật tin học ud giáo trình cnxh gtrinh,,16932,
3518,mình có bài giảng slide cnxh nha,,16933,
3518,của cô nào ạ,,16934,
3518,mình có giáo trình cnxh và nmkd nha,,16935,
3518,cnxh của cô nào vậy ạ,,16936,
3518,người tham gia ẩn danh cô trang và cô nguyễn lê thu hiền nha,,16937,
3518,mk có cnxh cô hiền và mnkd,,16938,
3518,cô nguyễn lê thu hiền đúng k ạ,,16939,
3518,người tham gia ẩn danh đúng r ạ,,16940,
3518,e có cnxh giáo trình slide tài liệu ôn viết tay,,16941,
3518,em,,16942,
3518,lấy hạ,,16943,
3518,ê chị quên rồi buồn ghê,,16944,
3518,mình có triết kinh tế vm,,16945,
3518,mk có full luật kd nhập môn,,16946,
3518,có giáo trình triết ạ,,16947,
3518,mình có cnxh,,16948,
3518,mình có viz mô,,16949,
3518,chưa thi mà nôn dữ z,,16950,
3518,tiễn kk,,16951,
3518,mình có giáo trình triết nmkd,,16952,
3518,mình có sách triết nhé,,16953,
3519,slide qth là thầy gắn lên elearning r photo á không cho dùng slide cũ,,16954,
3519,mình có thống kê nha,,16955,
3519,mình có vi mô thống kê cnxh nha,,16956,
3519,c có cnxh của cô liên nha,,16957,
3519,mình có thống kê cô cảnh nhé,,16958,
3519,minh co ktvm qth nhe,,16959,
3519,mình có ktvm và qth slide giáo trình bài tập đầy đủ,,16960,
3520,vừa đủ nha,,16961,
3521,ib mìnhhh,,16962,
3521,thứ hở cậu,,16963,
3521,thứ tiết mấy á c,,16964,
3521,ib mình nè,,16965,
3522,c có cnxh của cô liên nhé,,16966,
3522,mình có gtiep,,16967,
3522,mk có giáo trình nhập môn kd và gtiep trong kd,,16968,
3522,mình có gt tổng quan du lịch gtsl cnxh cô liên gt nhập môn kd,,16969,
3524,cnxh cô liên ạ,,16970,
3524,ib,,16971,
3527,mình có tài chính công ty của thầy nhân,,16972,
3527,rep ib mình ạ,,16973,
3527,mình có hvtc cô an nha,,16974,
3527,ib mình ạ,,16975,
3527,mình có kế toán tài chính nha,,16976,
3528,vĩ mô cuối kì đc đem tài liệu vào pk c,,16977,
3528,học kĩ lí thuyết nha,,16978,
3528,chị có kĩ hông,,16979,
3528,nào hok trêu bạn,,16980,
3528,thì ra cũng có người giống mình,:),16981,
3528,ko chỉ riêng t,,16982,
3528,mấy điểm để kh học lại,,16983,
3528,m đăng phải khônggg,,16984,
3528,t đó,,16985,
3528,t nữa,,16986,
3528,bây dở,,16987,
3529,bê ka ké với ạ,,16988,
3529,mình ké với ạ,,16989,
3531,đề đóng e nhé,,16990,
3531,dạ e cảm ơn ạ,,16991,
3533,mình có nmkd nha,,16992,
3533,mình có triết gtkd,,16993,
3533,mình có cnxh cô kim liên nha giáo trình tự luận đúng sai,,16994,
3533,có rv cách học nữa nha,,16995,
3533,mình có gttkd nhe,,16996,
3533,mik có nmkd nha,,16997,
3533,mk có cnxh của cô liên,,16998,
3533,mình có cnxhkh cô kim liên gtkd cô kiều anh tổng quan du lịch cô hoài thanh nha,,16999,
3533,mình có hết trừ gttkd ạ,,17000,
3533,mình có tổng quan dl vs cnxh nhé,,17001,
3533,mình có tổng quan du lịch,,17002,
3533,mình có tổng quan du lịch nha,,17003,
3533,triết thầy ái nhiều khi học không cần giáo trình cũm được có vở ghi chép là oki thầy hỏi thì vận dụng kiến thức năm ra trả lời thoi sai thì được quà,,17004,
3533,ngồi bàn đầu để dễ nghe dễ hiểu,,17005,
3533,ph vận dụng kiến thức sống năm cuộc đời may ra mới đủ chơ,,17006,
3533,mình có slide nmkd gt và slide gttkd nha,,17007,
3533,mình có giáo trình triết nha mua gt triết tặng bản rút gọn nội dung gấp lần,,17008,
3533,còn ko ạ,,17009,
3533,còn ạ,,17010,
3533,mua thì s ạ,,17011,
3533,mình hết rồi ạ,,17012,
3533,chị có đề ôn cuối kì môn gtkd bao trúng nha,,17013,
3533,m có cnxh cô liên và gttkd cô anh nha,,17014,
3533,ok chị,,17015,
3533,mình có gt gttkd nha,,17016,
3541,mình có full giáo trình mấy môn trên ạ,,17017,
3541,có slide k ạ,,17018,
3541,mình có cnxh nha,,17019,
3541,m có full bộ luật giáo trìn,,17020,
3541,mình có qth thầy phương giáo trình mkt,,17021,
3541,mình có cnxh nha,,17022,
3541,mình có lkd vs quản trị học nha,,17023,
3541,mình có qth nhaa,,17024,
3541,mk có cnxh cô liên nhé,,17025,
3541,mình có sách marketing cô phước nghe ib mình,,17026,
3541,mình có cnxh vs gttkd nhé,,17027,
3541,mình có giáo trình triết ạ,,17028,
3541,mình có quản trị học thầy bảo phương ạ,,17029,
3541,chị có đề ôn cuối kì môn gtkd bao trúng nha,,17030,
3546,cô phương thảo ko có nhưng b ui,,17031,
3546,có làm nhiều bt ko ạ,,17032,
3546,người tham gia ẩn danh cô dạy siêu hay siêu cuốn luôn ý học cô phải phát biểu lấy điểm bạn nha cứ phát biểu là có điểm í cuối kì có làm dự án nhóm với có bài giữa kì cũng oki á cậu,,17033,
3546,là thầy em nhé học điểm cao mà thầy lại dễ tính đi học chỉ cần ngồi nghe cũng đc nhé,:),17034,
3546,cú sốc đầu đời,,17035,
3546,chị ơi cho em xin tips với ạ,,17036,
3546,em đi học mang slide đầy đủ nhé ko thầy đuổi ra rồi trừ hắn điểm là ko đc đâu đấy,,17037,
3546,thầy iu,,17038,
3546,thiện tai thoát r,,17039,
3546,đi học thầy thủy đầy đủ là chuyên cần nha chứ thành phần thì ko có,,17040,
3546,thua,,17041,
3546,tiện thể a ni ngủ quên giữa kì được thầy tạo cơ hội kì sau,,17042,
3546,tôi nói anh hiểu chưa,,17043,
3546,thầy quá tuyệt zời,,17044,
3546,đúng r còn gì học thầy dạy tận tâm điểm còn cao nữa,,17045,
3546,nghe nói chỉ cần đi học ngồi nghe là full ạ,,17046,
3546,rì viu thầy kia,,17047,
3546,thầy siêu dễ tính ví dụ như bạn hân ngồi học ngủ miết nè,,17048,
3546,cứ đi học đầy đủ là làm bài auto nha bn,,17049,
3546,điểm trong mơ á,,17050,
3546,rì viu thầy iu của cta cho bạn bít,,17051,
3546,thôi dưndg tag,,17052,
3546,hc ổn áp lắm,:),17053,
3546,dễ thương lắm á đi trễ vô tư,,17054,
3546,ừm cứ cho là vậy đi cho vuông,,17055,
3546,rì viu liền cho nóng nè,,17056,
3546,ni phải để trần thanh nhã rì viu,,17057,
3546,ánh lai thầy thủy của mi kìa,,17058,
3546,thầy nhiệt tình siêu dễ thương,,17059,
3546,ánh lai thúy na bây ác bưa review chân thật đi,,17060,
3546,kkk,,17061,
3546,cho các bạn review điii,,17062,
3546,mkt dạy siêu hay mà cô cũng siêu dễ thương nhóe học cô thì đừng đi muộn quá hạn chế vắng với cả phát biểu xây dựng bài là auto cóa điểm nhóe giữa kì cô cho làm bài tại lớp chỉ cần học bài là có điểm tóm lại là cô dễ thương học siêu thích nhóe,,17063,
3546,mkt cô thảo dễ thương lắmmm dạy dễ hỉu nữa,,17064,
3546,bk gì rì viu coi,,17065,
3546,thầy tuỵt dời,,17066,
3546,cho xin ít review,,17067,
3546,đủ r quá đủ r,,17068,
3546,thầy dễ tính lắm,,17069,
3546,dễ tính trong ngoặc kép đúm hong,,17070,
3546,cô mkt mi hỏi nè,,17071,
3546,dạ khá là nổi bật có hiểu không,,17072,
3546,đỉnh nha giơ tay nhìu auto điểm cộng nhìu nha dạy cuốn lấy ví dụ thực tế hay lắm,,17073,
3546,ha,,17074,
3546,con guộc của thầy,,17075,
3546,gian ca ca ca xoay ca linh hoạt yêu cầu có thiết bị như điện thoại máy tính laptop làm online tại nhà lương chuyển atm cuối ngày quan tâm thì ib trưc tiếp cho mình nha,,17076,
3546,năm m cần tuyển bạn lên đơn hàng vs rep tin nhắn khách online trực tuyến cuối năm làm hơi ít nhưng cv đơn giản không cọc không phụ phí gì yc điện thoại hoặc laptop atm nhận việc nhắn lại cho mình tin,,17077,
3546,theo dõi,,17078,
3546,hình như đủ combo luôn đúng hông,,17079,
3552,mình có ạ,,17080,
3552,mình có thống kê và lịch sử đảng,,17081,
3552,mìn có thống kê và quản trị học ib nhenn,,17082,
3552,m có lsđ,,17083,
3552,mình có kinh tế vi mô lsđ quản trị học ạ,,17084,
3552,mình có thống kê lsd,,17085,
3552,mình có full trừ thống kê,,17086,
3552,mình có ktct nha,,17087,
3552,mk có lsđ thống kê english,,17088,
3552,mình có giáo trình ktvm slide qth thống kê có slide giáo trình bộ đề ôn thi cuối kỳ luôn nhaaa,,17089,
3552,mình có thống kê kd kt thầy cang ạ,,17090,
3552,mình có quản trị học thầy bảo phương ạ,,17091,
3552,chị có thống kê nha,,17092,
3552,mình có slidegiáo trình và tập ôn cuối kì thống kê nha,,17093,
