Unnamed: 0,Page_Group_ID,Post_ID,Post_Time,Post_Content,Comments_Size,Total_Interactions,Haha,Thích,Buồn,Yêu thích,Thương thương,Wow,Phẫn nộ,Label,Sublabel
5166,G_STD,5259,1/1/2024 13:22,em cần tìm tài_liệu các môn sau ạ,37,6,0,6,0,0,0,0,0,Mua bán tài liệu,
5167,G_STD,5260,1/1/2024 12:41,em cần tìm tài_liệu kinh_doanh quốc_tế của cô huỳnh thị diệu linh ạ,1,1,0,0,0,1,0,0,0,Mua bán tài liệu,
5168,G_STD,5261,1/1/2024 12:31,pass,0,0,0,0,0,0,0,0,0,Khác,
5169,G_STD,5262,1/1/2024 10:07,em cần mua giáo_trình của những môn này có ai pass không ạ,23,4,1,1,0,2,0,0,0,Mua bán tài liệu,
5170,G_STD,5263,1/1/2024 10:02,em cần mua tài_liệu giáo_trình slide của những môn này ạ em cảm_ơn,30,6,0,4,1,1,0,0,0,Mua bán tài liệu,
5171,G_STD,5264,1/1/2024 8:45,hán ngữ trình_độ cuốn thượng cuốn hạ_giá,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5172,G_STD,5265,1/1/2024 8:38,cho em xin review chủ_nghĩa xã_hội của cô liên với ạ em cảm_ơn,2,9,1,4,0,2,1,1,0,Hỏi-đáp,
5173,G_STD,5266,12/31/2023 22:47,gdtc thì nên đăng_ký môn nào để dễ qua môn ạ dạ với môn thể_dục tự_do là mình học những gì vậy ạ,4,4,0,4,0,0,0,0,0,Hỏi-đáp,
5174,G_STD,5267,12/31/2023 20:43,cần pass sách giáo_trình kinh_tế vi_mô mới bài_tập kinh_tế vi_mô mới slide kinh_tế vĩ_mô giáo_trình kinh_tế vĩ_mô sách life đã cào mã keynote đã cào mã giáo_trình cnxh slide cnxh slide quản_trị học giáo_trình pháp_luật đại_cương giáo_trình lí_luận chung nhà_nước và pháp_luật bài giảng lí_luận bài giảng ktct,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5175,G_STD,5268,12/31/2023 20:42,cần pass sách giáo_trình kinh_tế vi_mô mới_cứng bài_tập kinh_tế vi_mô mới slide kinh_tế vĩ_mô giáo_trình kinh_tế vĩ_mô sách life đã cào mã keynote đã cào mã giáo_trình cnxh slide cnxh slide quản_trị học giáo_trình pháp_luật đại_cương giáo_trình lí_luận chung nhà_nước và pháp_luật bài giảng lí_luận bài giảng ktct,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5176,G_STD,5269,12/31/2023 19:42,em cần tìm tài_liệu các môn sau ạ hệ_thống tài_khoản quốc_gia kinh_tế phát_triển kinh_tế lượng phân_tích đa biến english communication,4,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5177,G_STD,5270,12/31/2023 19:41,mình có một_số sách cần pass ạ,0,3,0,3,0,0,0,0,0,Mua bán tài liệu,
5178,G_STD,5271,12/31/2023 18:56,em cần tìm tài_liệu quản_trị sản_xuất tiếng anh thầy hoàng văn hải quản_trị chuỗi cung_ứng tiếng anh thầy phúc nguyên hệ_thống thông_tin quản_lý cô nguyễn uyên nhi,1,2,0,1,1,0,0,0,0,Mua bán tài liệu,
5179,G_STD,5272,12/31/2023 18:19,em cần tìm tài_liệu giáo_trình slide tài_liệu ôn_tập môn của những gv này ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5180,G_STD,5273,12/31/2023 17:08,giáo_trình slide kinh_doanh quốc_tế giáo_trình nhập_môn kế_toán giáo_trình slide thống_kê kinh_doanh và kinh_tế giáo_trình lịch_sử đảng cô hằng nga giáo_trình slide chủ_nghĩa xã_hội thầy cử giáo_trình nhập_môn kinh_doanh bộ_luật giáo_trình luật doanh_nghiệp,2,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5181,G_STD,5274,12/31/2023 12:16,mình pass slide và giáo_trình ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5182,G_STD,5275,12/31/2023 12:13,mình cần pass những tài_liệu sau bạn nào quan_tâm ib mình nhé sẵn tiện tìm tài_liệu quản_trị sản_xuất quản_trị chuỗi cung_ứng kinh_doanh quốc_tế tiếng anh ạ,0,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5183,G_STD,5276,12/31/2023 11:56,ai cần nhắn_tin cho em ạ,0,0,0,0,0,0,0,0,0,,
5184,G_STD,5277,12/31/2023 11:29,góc pass sách giá yêu_thương thị_trường định_chế_tài_chính slide tài_liệu giáo_trình giao_tiếp trong kinh_doanh giáo_trình hành_vi tổ_chức chủ_nghĩa xã_hội bài giảng slide tài_liệu giáo_trình thống_kê kinh_doanh và kinh_tế tài_liệu,7,5,4,1,0,0,0,0,0,Mua bán tài liệu,
5185,G_STD,5278,12/31/2023 11:26,đã pass mình pass sách sách dành cho học_phần elementary và mình học được kỳ và giữ_gìn sách nên còn mới ai cần thì ib mình nhé,0,2,0,1,0,1,0,0,0,Mua bán tài liệu,
5186,G_STD,5279,12/31/2023 11:06,góc pass sách,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5187,G_STD,5280,12/31/2023 10:58,cần tìm giáo_trình ở đây ạ,14,2,0,2,0,0,0,0,0,Mua bán tài liệu,
5188,G_STD,5281,12/31/2023 10:20,mình pass nhé,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5189,G_STD,5282,12/31/2023 5:46,em cần tìm tài_liệu các môn này ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5190,G_STD,5283,12/31/2023 1:06,triết_học chủ_nghĩa xã_hội hành_vi tổ_chức giao_tiếp kinh_doanh nhập_môn kinh_doanh hệ_thống thông_tin quản_lý,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5191,G_STD,5284,12/30/2023 23:34,ai học cô nguyễn thị hải_đường cho mình xin review xíu ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5192,G_STD,5285,12/30/2023 23:00,pass sách giá hssv tình_hình là xuân xuân ơi xuân đã về đó mà sách_vở còn đầy nhà nên mình cần pass một_số sách giá hssv dưới đây bạn nào cần inbox mình nhé,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5193,G_STD,5286,12/30/2023 21:54,pass giáo_trình,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5194,G_STD,5287,12/30/2023 20:20,mình pass tài_liệu inbox mình nhé kiểm_soát nội_bộ tặng file ôn toán ứng_dụng trong kinh_tế vở ghi đề ôn kinh_tế vi_mô giáo_trình,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5195,G_STD,5288,12/30/2023 19:08,mình cần mua slide giáo_trình của những môn này ạ,11,1,0,0,0,1,0,0,0,Mua bán tài liệu,
5196,G_STD,5289,12/30/2023 18:06,góc pass sách và tài_liệu mình muốn pass một_số loại sách và tài_liệu dưới đây giáo_trình kinh_tế vi_mô đề ôn thi giáo_trình chủ_nghĩa xã_hội đề thi giáo_trình pháp_luật đại_cương giáo_trình quản_trị học kỷ_nguyên mới của quản_trị thị_trường và các định_chế_tài_chính slide hệ_thống thông_tin quản_lý full bộ_luật_học_phần luật kinh_doanh kinh_tế chính_trị mác lênin đề thi giáo_trình thống_kê kinh_doanh và kinh_tế full slide thống_kê kinh_doanh và kinh_tế mọi người có nhu_cầu với tài_liệu nào thì comment hoặc inbox mình nhé,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5197,G_STD,5290,12/30/2023 17:27,mình pass tài_liệu thống_kê kinh_doanh và kinh_tế slide cô bích vân vở giải các đề của cô ôn trong này đi thi lật có gần hết đề lời_giải đề của các năm bảng phân vị chuẩn giá hệ_thống thông_tin quản_lý slide cô uyên nhi tập đề ôn giá hành_vi tổ_chức giáo_trình slide cô bích thu bộ đề ôn tn trang ôn trong này bao trúng tập ôn tự luận kinh_tế chính_trị slide thầy cử đề ôn giao_tiếp kinh_doanh tập đề ôn cuối kỳ,3,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5198,G_STD,5291,12/30/2023 15:49,tôi cần tìm tài_liệu những môn này ạ,3,2,0,2,0,0,0,0,0,Mua bán tài liệu,
5199,G_STD,5292,12/30/2023 13:33,em tìm tài_liệu của các thầycô ạ,10,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5200,G_STD,5293,12/30/2023 13:22,tôi cần mua giáo_trình của những môn này ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5201,G_STD,5294,12/30/2023 13:19,giáo_trình kinh_doanh quốc_tế giáo_trình lịch_sử đảng tài_liệu ôn thi giáo_trình kinh_doanh lưu_trú giáo_trình slide thống_kê tài_liệu ôn thi giải bài_tập slide nhận_dạng doanh_nghiệp file ôn thi slide định_chế_tài_chính,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5202,G_STD,5295,12/30/2023 12:45,cần mua giáo_trình và slide của các môn sau,16,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5203,G_STD,5296,12/30/2023 12:45,thanh_lý đồ_dùng sinh_viên giá có bảo_hành,0,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5204,G_STD,5297,12/30/2023 12:14,pass sách tài_liệu bạn nào muốn mua thì inbox mình nhé,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5205,G_STD,5298,12/30/2023 11:42,pass tài_liệu,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5206,G_STD,5299,12/30/2023 11:27,hệ_thống thông_tin tập trắc_nghiệm các chương hành_vi người tiêu_dùng slide giáo_trình giao_tiếp trong kinh_doanh giáo_trình thống_kê tổ_hợp các đề_bài_tập chương lịch_sử đảng,2,2,0,2,0,0,0,0,0,Mua bán tài liệu,
5207,G_STD,5300,12/30/2023 11:23,pass tài_liệu,4,1,0,0,0,1,0,0,0,Mua bán tài liệu,
5208,G_STD,5301,12/30/2023 11:12,em cần tìm tài_liệu những môn này ạ,12,3,0,3,0,0,0,0,0,Mua bán tài liệu,
5209,G_STD,5302,12/30/2023 10:32,bạn có_thể cho em xin review các thầy cô này với ạ em cảm_ơn,8,5,0,5,0,0,0,0,0,Hỏi-đáp,
5210,G_STD,5303,12/30/2023 10:10,pass aạa,0,0,0,0,0,0,0,0,0,Khác,
5211,G_STD,5304,12/30/2023 10:07,mình pass các sách sau,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5212,G_STD,5305,12/30/2023 9:45,dạ em cần mua sách life chưa cào mã ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5213,G_STD,5306,12/30/2023 9:42,em đang cần tìm giáo_trình tài_liệu của những môn này ạ,15,2,0,2,0,0,0,0,0,Mua bán tài liệu,
5214,G_STD,5307,12/30/2023 9:14,pass sách hết vi_mô,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5215,G_STD,5308,12/30/2023 8:38,em xin chào anhchị ạ anhchị cho em hỏi một_số câu mà em thắc_mắc mãi vẫn chưa biết được ạ học_phần ielts hay preinter là những học_phần bắt_buộc ạ do em thấy mấy anhchị năm đều đã học cái này và em đã pass bằng toeic vậy em có cần học những học_phần này không ạ học_phần gdtc là nhà_trường mình chia theo môn như thế_nào ạ do em chỉ thấy gdtc em xin cảm_ơn mấy anhchị rất nhiều ạ,0,2,0,1,0,1,0,0,0,Hỏi-đáp,
5216,G_STD,5309,12/30/2023 8:12,ai có mật_khẩu cho em với ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5217,G_STD,5310,12/30/2023 3:08,tôi đang cần tìm tài_liệu của thầy cô này có ai chia_sẻ không ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5218,G_STD,5311,12/29/2023 23:29,góc pass sách hành_vi tổ_chức sách hệ_thống thông_tin quản_lý slide luật kinh_doanh trọn bộ_luật nhập_môn kế_toán sách và slide thị_trường và các định_chế_tài_chính,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5219,G_STD,5312,12/29/2023 23:02,pass tài_liệu như hình,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5220,G_STD,5313,12/29/2023 23:02,cần pass sách,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5221,G_STD,5314,12/29/2023 22:34,pass tài_liệu ạ,0,1,1,0,0,0,0,0,0,Mua bán tài liệu,
5222,G_STD,5315,12/29/2023 21:41,mình cần mua tài_liệu mấy môn này ạ,36,6,0,6,0,0,0,0,0,Mua bán tài liệu,
5223,G_STD,5316,12/29/2023 21:29,tôi cần tìm tài_liệu như dưới đây,13,5,0,5,0,0,0,0,0,Mua bán tài liệu,
5224,G_STD,5317,12/29/2023 21:05,cần pass những tài_liệu sau cần file đề ôn hay những tài_liệu online liên_quan inbox mình ạ giáo_trình slide thống_kê giáo_trình marketing căn_bản giáo_trình slide nghiên_cứu marketing giáo_trình kinh_doanh quốc_tế hiện_đại giáo_trình cnxhkh slide hệ_thống tài_chính slide crm sách sách takd slide quản_trị marketing luật doanh_nghiệp tặng giáo_trình slide nhập_môn kế_toán,10,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5225,G_STD,5318,12/29/2023 20:45,cần pass và cần mua tài_liệu và giáo_trình các môn trong ảnh có của các thầy cô biên_soạn thì càng tốt ạ ib trao_đổi nhé mọi người ảnh dưới là các môn muốn pass ạ do mọi người nhầm nhiều quá,22,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5226,G_STD,5319,12/29/2023 20:15,cần pass tài_liệu ạ,6,7,0,3,0,2,2,0,0,Mua bán tài liệu,
5227,G_STD,5320,12/29/2023 19:47,cho em hỏi lịch học như_vậy là nặng hay nhẹ ạ với thời khóa biểu như này học_kỳ em nên đăng_ký thêm triết hay lịch_sử đảng chủ_nghĩa xã_hội ạ với anh_chị xin giới_thiệu sơ_lược em thầy cô dạy môn triết lịch_sử đảng chủ_nghĩa xã_hội môn giáo_dục thể_chất nào dễ qua với người hơi yếu thể_dục như em luôn được không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5228,G_STD,5321,12/29/2023 19:26,mình pass ạ giáo_trình còn mới inbox mình nhaaa kinh_tế vĩ_mô thầy khôi slide mới toán ứng_dụng thầy quy tư_tưởng hồ chí minh mới,8,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5229,G_STD,5322,12/29/2023 19:16,em tìm tài_liệu học ạ,6,2,0,0,0,2,0,0,0,Mua bán tài liệu,
5230,G_STD,5323,12/29/2023 18:51,em cần mua ạ,30,11,4,6,1,0,0,0,0,Khác,
5231,G_STD,5324,12/29/2023 18:37,ai có không pass mình với,0,0,0,0,0,0,0,0,0,Khác,
5232,G_STD,5325,12/29/2023 17:50,mình pass một_số tài_liệu sau giáo_trình quản_trị kinh_doanh lưu_trú giáo_trình lịch_sử đảng cộng_sản việt_nam giáo_trình quản_trị sự_kiện và lễ_hội slide hệ_thống thông_tin quản_lý cô uyên nhi tiếng anh communication còn mã cào,1,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5233,G_STD,5326,12/29/2023 17:45,mọi người ai có tài_liệu các môn của các thầy cô này thì pass em với ạ em cảm_ơn,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5234,G_STD,5327,12/29/2023 17:37,hãy chuyển giáo_trình cho tôi,1,3,0,1,0,2,0,0,0,Mua bán tài liệu,
5235,G_STD,5328,12/29/2023 17:28,mình pass tài_liệu nha mọi người,4,2,0,1,0,0,1,0,0,Mua bán tài liệu,
5236,G_STD,5329,12/29/2023 17:20,thi xong rồi pass tài_liệu thôi mọi người xem giá dưới comment nhé,5,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5237,G_STD,5330,12/29/2023 16:56,với thời khóa biểu dày như thế này thì em đăng_ký thêm ngữ_văn và lịch_sử có ổn không ạ ngữ_văn và lịch_sử thì nên học thầy cô nào ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,
5238,G_STD,5331,12/29/2023 15:27,mọi người ơi có ai có giáo_trình nhập_môn kế_toán bản mới không ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5239,G_STD,5332,12/29/2023 15:07,mình cần mua tài_liệu các môn trên ạ,20,1,0,0,0,1,0,0,0,Mua bán tài liệu,
5240,G_STD,5333,12/29/2023 14:31,cần pass slide kinh_tế quốc_tế giáo_trình gtkđ giáo_trình ktmt giáo_trình thống_kê kinh_doanh và kinh_tế,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5241,G_STD,5334,12/29/2023 14:29,tìm giáo_trình và slide của các môn sau,11,8,1,7,0,0,0,0,0,Mua bán tài liệu,
5242,G_STD,5335,12/29/2023 14:22,cần tìm giáo_trình các môn này ạ,9,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5243,G_STD,5336,12/29/2023 14:19,nếu tình_hình kinh_tế bạn khó_khăn thì nên chọn chủ_nghĩa xã_hội dân_chủ hay kinh_tế thị_trường tự_do,19,14,0,14,0,0,0,0,0,Hỏi-đáp,
5244,G_STD,5337,12/29/2023 14:01,lịch học dày như_vậy thì em nên đăng_ký thêm môn nào nữa ạ,7,1,0,1,0,0,0,0,0,Hỏi-đáp,
5245,G_STD,5338,12/29/2023 13:58,giáo_trình giao_tiếp kinh_doanh giáo_trình slide thống_kê đề có giải các năm bài_tập tài_liệu ôn thi sát đề giáo_trình triết_học tài_liệu ôn thi trắc_nghiệm tự luận giáo_trình tổng_quan du_lịch giáo_trình nhập_môn kinh_doanh lưu_trú tài_liệu slide nhập_môn kinh_doanh file bài_tập ôn thi slide marketing dịch_vụ tài_liệu slide luật kinh_tế tài_liệu slide định_chế_tài_chính,0,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5246,G_STD,5339,12/29/2023 13:41,góc pass sách bạn nào muốn mua sách thì nhắn_tin cho mình nhé,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5247,G_STD,5340,12/29/2023 13:31,mời vào mời vào quý_vị ơi,1,3,0,3,0,0,0,0,0,Khác,
5248,G_STD,5341,12/29/2023 12:53,tôi cần tìm giáo_trình và slide của các môn này ạ,20,6,0,6,0,0,0,0,0,Mua bán tài liệu,
5249,G_STD,5342,12/29/2023 12:47,mình pass sách ạ bạn nào cần thì nhắn_tin cho mình,0,2,0,0,0,2,0,0,0,Mua bán tài liệu,
5250,G_STD,5343,12/29/2023 12:36,em cần tìm tài_liệu giáo_trình cho những môn này ạ,28,7,0,4,0,2,0,1,0,Mua bán tài liệu,
5251,G_STD,5344,12/29/2023 11:08,góc pass sách,2,3,0,1,0,1,1,0,0,Mua bán tài liệu,
5252,G_STD,5345,12/29/2023 10:46,góc pass sách gồm thống_kê kinh_doanh và kinh_tế kinh_tế chính_trị hệ_thống thông_tin quản_lý hành_vi tổ_chức giao_tiếp trong kinh_doanh hành_vi ntd tư_tưởng hồ chí minh,13,12,6,6,0,0,0,0,0,Mua bán tài liệu,
5253,G_STD,5346,12/29/2023 10:15,góc pass sách,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5254,G_STD,5348,12/29/2023 9:25,cho em hỏi là em muốn rút_tiền trong tài_khoản ngân_hàng đông á nhưng quên mất mật_khẩu thì phải làm_sao đây mọi người ơi,10,1,0,1,0,0,0,0,0,Hỏi-đáp,
5255,G_STD,5349,12/29/2023 9:20,cần mua tài_liệu các môn này ạ,7,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5256,G_STD,5350,12/29/2023 7:55,pass tài_liệu học_tập kinh_tế vi_mô slide kinh_tế vĩ_mô slide đề ôn cuối kỳ htttql slide đề ôn_nhập_môn kinh_doanh slide đề ôn thống_kê kinh_doanh và kinh_tế slide đề ôn,1,2,0,2,0,0,0,0,0,Mua bán tài liệu,
5257,G_STD,5351,12/29/2023 0:26,em cần tìm tài_liệu các môn này ạ,13,2,1,0,0,1,0,0,0,Mua bán tài liệu,
5258,G_STD,5352,12/28/2023 22:34,ai đã học hp crm của cô tạ nguyệt phương kỳ này cho em hỏi một_chút với ạ,0,2,0,2,0,0,0,0,0,Hỏi-đáp,
5259,G_STD,5353,12/28/2023 22:22,cần tìm đồng_đội mất_gốc tiếng anh ghép lớp chung ạ ai có nhu_cầu ib mình nhé,0,0,0,0,0,0,0,0,0,Tuyển dụng,
5260,G_STD,5354,12/28/2023 22:20,em cần mua tài_liệu và giáo_trình môn_học này ạ kinh_tế vĩ_mô quản_trị học marketing căn_bản xác_suất thống_kê luật kinh_doanh,20,4,0,4,0,0,0,0,0,Mua bán tài liệu,
5261,G_STD,5355,12/28/2023 21:52,cho em hỏi học tiếng đức trường mình môn nào dễ qua môn vậy ạ,10,9,3,6,0,0,0,0,0,Hỏi-đáp,
5262,G_STD,5356,12/28/2023 21:17,chào mọi người hiện_tại mình cần mua một_số tài_liệu cho các học_phần sau ạ mọi người ai có thì pass lại cho mình với ạ mình cảm_ơn mọi người,5,5,1,2,0,2,0,0,0,Mua bán tài liệu,
5263,G_STD,5357,12/28/2023 20:58,cần tìm những môn sau ạ,0,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5264,G_STD,5358,12/28/2023 20:55,tôi cần mua giáo_trình và tài_liệu ôn_tập cho những môn này,18,2,0,2,0,0,0,0,0,Mua bán tài liệu,
5265,G_STD,5359,12/28/2023 20:55,góc pass sách tài_liệu tặng đã cào mã cho ai cần,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5266,G_STD,5360,12/28/2023 20:12,góc pass sách tài_liệu sách tiếng anh keynote chưa cào mã giáo_trình thống_kê thầy cường kèm tài_liệu và đề ôn thi bảng tra giáo_trình thống_kê thầy lê dân kèm tài_liệu ôn thi bảng tra chủ_nghĩa xã_hội khoa_học kèm bộ câu hỏi tự luận và đúng sai từng chương lịch_sử đảng gồm đề thi học_kỳ nội_dung từng chương giáo_trình hành_vi người tiêu_dùng kèm bộ câu hỏi và đề thi vấn_đáp kinh_doanh quốc_tế tặng kèm bộ câu hỏi trắc_nghiệm,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5267,G_STD,5361,12/28/2023 19:49,góc pass sách tài_liệu mình có pass lại một_số tài_liệu sau bạn nào cần có_thể ib trực_tiếp cho mình hoặc để lại cmt nha cảm_ơn mọi người rất nhiều sách tiếng anh keynote chưa cào mã giáo_trình nhập_môn kinh_doanh giáo_trình nguyên_lý tiếp_thị marketing căn_bản sách tiếng anh life đã cào mã chủ_nghĩa xã_hội khoa_học giáo_trình slide tặng kèm đề trắc_nghiệm tự luận thống_kê kinh_doanh và kinh_tế slide tập dạng đề ôn thi tặng kèm bảng tra thị_trường và các định_chế_tài_chính slide tài_liệu tóm_tắt kiến_thức luật kinh_doanh đề đúng sai và tình_huống quản_trị nguồn nhân_lực giáo_trình đề ôn vấn_đáp slide hệ_thống thông_tin quản_lý slide quản_trị học,9,2,0,2,0,0,0,0,0,Mua bán tài liệu,
5268,G_STD,5362,12/28/2023 19:38,góc pass sách,12,4,0,4,0,0,0,0,0,Mua bán tài liệu,
5269,G_STD,5363,12/28/2023 19:26,tkb hiện_tại của em gồm những môn này mọi người cho em hỏi nên đăng_ký tầm bao_nhiêu chứng_chỉ một kỳ thì ổn ạ dạ với kỳ tới em dự_định đăng_ký thêm triết và gdtc ngoài hai môn này thì còn môn nào nên đăng_ký thêm ạ,0,2,0,2,0,0,0,0,0,Hỏi-đáp,
5270,G_STD,5364,12/28/2023 19:23,góc pass tài_liệu,12,8,0,7,0,0,0,1,0,Mua bán tài liệu,
5271,G_STD,5365,12/28/2023 18:44,góc pass sách ạ,14,4,0,3,0,1,0,0,0,Mua bán tài liệu,
5272,G_STD,5366,12/28/2023 17:30,rao bán sách,4,5,0,5,0,0,0,0,0,Mua bán tài liệu,
5273,G_STD,5367,12/28/2023 17:07,anh_chị nào học môn phương_pháp nghiên_cứu khoa_học cô thủy với thầy long rồi cho em xin review với ạ em cảm_ơn,3,6,0,6,0,0,0,0,0,Hỏi-đáp,
5274,G_STD,5368,12/28/2023 16:36,mình cần mua giáo_trình và slide của những môn này ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5275,G_STD,5369,12/28/2023 15:49,em cần mua ạ,29,3,0,3,0,0,0,0,0,Khác,
5276,G_STD,5370,12/28/2023 15:30,pass giáo_trình kt vi_mô có bài_tập sách ta life đã cào mã giáo_trình triết giáo_trình luật hình_sự phần chung tài_liệu luật hiến_pháp giáo_trình luật dân_sự tập giáo_trình lịch_sử nhà_nước pl,10,5,3,1,0,1,0,0,0,Mua bán tài liệu,
5277,G_STD,5371,12/28/2023 15:15,mình cần mua tài_liệu của những môn này bạn nào có_thể pass lại cho mình được không ạ,48,9,4,3,0,2,0,0,0,Mua bán tài liệu,
5278,G_STD,5372,12/28/2023 14:19,em cần mua giáo_trình slide file ôn những môn này ạ kế_toán thuế kế_toán công_ty kế_toán hành_chính sự_nghiệp,0,3,0,3,0,0,0,0,0,Mua bán tài liệu,
5279,G_STD,5373,12/28/2023 13:49,em cần pass lại ạ ngoài những tài_liệu đã in ghi phía dưới em còn có file tài_liệu nhiều môn khác tặng kèm,2,1,0,1,0,0,0,0,0,Mua bán tài liệu,
5280,G_STD,5374,12/28/2023 10:07,kỳ sau em cần slide tài_liệu các môn sau kinh_doanh quốc_tế nguyễn anh tuấn quản_trị sản_xuất bằng tiếng anh hoàng văn hải quản_trị chuỗi cung_ứng bằng tiếng anh phúc nguyên hệ_thống thông_tin quản_lý nguyễn uyên nhi,30,24,3,18,0,3,0,0,0,Mua bán tài liệu,
5281,G_STD,5375,12/28/2023 9:23,cho em hỏi thời khóa biểu cứng của em là như vậy rồi thì nên đăng_ký thêm môn gì cho em xin tên thầy cô dạy môn đó nữa ạ em cảm_ơn cho em hỏi thể_chất là mình đăng_ký như nào vậy ạ do em lên web kiếm thầy cô dạy như những môn khác mà không có ạ,4,5,0,5,0,0,0,0,0,Hỏi-đáp,
5282,G_STD,5376,12/28/2023 8:01,mình pass các môn sau ai cần ib nhé,4,3,0,3,0,0,0,0,0,Mua bán tài liệu,
5283,G_STD,5377,12/28/2023 0:59,cho em hỏi tuần đầu_tiên bắt_đầu học_kỳ là tuần thứ mấy vậy ạ với các bạn nào học quân_sự đợt có_thể cho mình hỏi_thăm chút được không ạ mình cảm_ơn nhiều ạ,0,1,0,1,0,0,0,0,0,Hỏi-đáp,
5284,G_STD,5378,12/27/2023 23:18,cho em hỏi thời khóa biểu cứng của em là như vậy rồi thì nên đăng_ký thêm môn gì em học triết với luật rồi và em đi quân_sự đợt ạ cho em xin tên thầy cô dạy môn đó nữa ạ em cảm_ơn ps cho em hỏi thể_chất là mình đăng_ký như nào vậy ạ do em lên web kiếm thầy cô dạy như những môn khác mà không có ạ,8,4,0,4,0,0,0,0,0,Hỏi-đáp,
5285,G_STD,5379,12/27/2023 22:41,mình pass giáo_trình các môn ở dưới bạn nào có nhu_cầu mua thì nhắn_tin cho mình nhé,4,9,4,5,0,0,0,0,0,Mua bán tài liệu,
5286,G_STD,5380,12/27/2023 21:12,góc pass sách kinh_tế vi_mô nâng cao thầy long luật đầu_tư bộ_luật quyển tài_liệu cuối kỳ chi_tiết dân_số phát_triển thầy ân slide nguyên_lý kế_toán cô huyền slide lập dự_án đầu_tư thầy hiếu tài_chính công thầy hiếu,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
5287,G_STD,5381,12/27/2023 20:26,kinh_doanh quốc_tế giáo_trình slide bài_tập tình_huống đề ôn_tập lý_thuyết cuối kỳ thống_kê kinh_doanh và kinh_tế giáo_trình slide vở ghi giải bài_tập trong sách đề ôn_tập cuối kỳ chủ_nghĩa xã_hội giáo_trình slide tập trắc_nghiệm_đúng sai và tự luận quản_trị cung_ứng dịch_vụ giáo_trình quản_trị điểm đến du_lịch giáo_trình đề trắc_nghiệm sách tiếng anh mình muốn pass sách inbox cho mình,3,6,0,5,1,0,0,0,0,Mua bán tài liệu,
