content,emoji,comment,current,href,time,comments_size
"['[ Cuối kỳ Toán Ứng Dụng ] - [ HI 49K DUE Z ]\nMình gửi các bạn thêm đề cuối kỳ nhé! Chúc các bạn ôn tập và thi tốt!', 'PDF\nĐỀ THI TUD NĂM 21 - 22.pdf · phiên bản 1']","['Tất cả, 100', 'Thích, 77', 'Yêu thích, 23']","['Có đáp án k ạ', 'có đáp án không ạ', 'Hiền Phương làm chug', 'Mai Anh Huy làm đi rồi t xin =)))', 'Hiền Phương làm chung thì mới đc xin=))))))']",54152,https://www.facebook.com/groups/614770969645645/posts/1068405030948901/?__cft__[0]=AZX26hTCoSetlXd5sRKdnrfQo_SRkX_tFp1NHwEWbM83aR5SH7YVziMg8SsJ1-m4o6xTziwc5AwEEKwJExJwdjX3ZZorUVWVkzXfuIqTuNlJCs9_2xlTND5jdoN4rDdJW3fq-ke1NNp-zUrVXODEGpTjERichyMbLhethJDHdb8KVCRmgEvYuyRTsiRHHY18oYlJK_QFUPgu9CTXmLh1GPOd&__tn__=%2CO%2CP-R,"Thứ Hai, 8 Tháng 1, 2024 lúc 10:00",5
"['[ 𝐂𝐔𝐎̂́𝐈 𝐊𝐘̀ 𝐕𝐈 𝐌𝐎̂ ] - [ 𝐇𝐈 𝟒𝟗𝐊 𝐃𝐔𝐄 𝐙 ]\nMình gửi các bạn đề cuối kỳ lần 2 nha. Chúc các bạn có 1 mùa thi tốt.', 'DRIVE.GOOGLE.COM\nĐỀ CUỐI KÌ 2 2022-2023.pdf']","['Tất cả, 128', 'Thích, 96', 'Yêu thích, 31', 'Wow, 1']","['Có đề tiếng anh k ạ', 'Hiếu Ngọc đề tiếng anh có khác tiếng việt à', 'Hiếu Nguyễn kháccc', 'Hiếu Ngọc có em', 'có đáp án không ạ', 'Mình gửi đáp án cho các bạn cùng check nha ( đáp án mang tính tham khảo nha)\n1.B 2.A 3.B 4.D 5.D 6.C 7.C 8.B 9.A 10.D 11.C 12.B 13.D 14.C 15.A 16.A 17.C 18.C 19.A 20.D 21.A 22.A 23.D 24.B 25.D 26.D 27.C 28.C 29.B 30.D 31.A 32.A 33.D 34.D 35.D 36.B 37.ABC 38.B 39.C 40.C 41.C 42.A 43.C 44.B 45.D 46.A 47.B 48.D 49.D 50.B 51.B 52.C 53.C 54.C 55.B 56.A 57.B 58.B 59.B 60.A', '16', 'Ruồi Giấm khác á em', 'Nguyen Pham công thức MR của ct hoàn hảo là j rứa chị, em kiếm mà k có thấy, em cảm ơn c nhen', 'Ruồi Giấm MR = Pe á em', 'Nguyen Pham chị bé rep ib em với nghen', 'Nguyen Pham 55 A chứ c', 'Ng Hữu Thắng mình ccg ra a', 'Nguyen Pham 1 sai pk', 'Ngô Thị Bích Huyền', 'Huỳnh Mai Chi ju', 'Hồng Hạnh', 'Nguyễn Thị Hiền', 'Lê Khả AnhTuấn', 'Hồ Thị Như Hoa', 'Nguyễn Thùy', 'Thùy Phương bạn thi vi mô bằng TA t nói khi sớm á']",54685,https://www.facebook.com/groups/614770969645645/posts/1068025927653478/?__cft__[0]=AZXJFVdBogqycQ5XKryqTh8UQSIr97gt9DsM-6iARsacxwpuzfcIjqW_0gGnq5wIJ6qTlMJS3KjYrftQ_TNpxOa2L93v66EQ6MBxHFxMIMLTdlUZlXv4rqx074b_Xng4rc8qAWMXTbjF-Q7L9aB89FojZV4lv8hxP16w1JC0TRYRzFqA4G5SyccNELloAVzsqLY&__tn__=%2CO%2CP-R,"Chủ Nhật, 7 Tháng 1, 2024 lúc 16:00",22
"['[ CUỐI KỲ QUẢN TRỊ HỌC ] - [ HI 49K DUE Z ]\nChúc 49K học chăm chỉ thi tốt để mốt giàu có nhiều ngân lượng mua đồ shop Thái Công nhá', 'PDF\nCUỐI-KÌ-MÔN-QUẢN-TRỊ-HỌC-HI-49K-DUE-Z (1).pdf · phiên bản 1']","['Tất cả, 117', 'Thích, 83', 'Yêu thích, 31', 'Thương thương, 1', 'Haha, 1', 'Buồn, 1']","['Có đáp án k ạ', 'Mặn', 'có đáp án kh ạ', '3', 'dạ cho e xin đáp án với ạ']",55356,https://www.facebook.com/groups/614770969645645/posts/1067567517699319/?__cft__[0]=AZVFEsn84e5fhtzd-X0aIKmrZKbbnFxBundkc9k89A9aJ33fZCAjhpadV80jLoaZjcZR3lPEDd8FsdwoYr-re8MBc18dQ0gdF_drXnisOtIztPDkaTBRyBSjBZNUUKD__zlIrGdu0oFx4qz7nKIr-WRlsK5YyrO-sV9ZV-dpisYuqAiLV8MCL3B-mPlBh-4CJkAJqAxxFnzuwZ9Rh3kBBsT9&__tn__=%2CO%2CP-R,"Thứ bảy, 6 Tháng 1, 2024 lúc 19:48",5
"['[ CUỐI KỲ VĨ MÔ ] - [ HI 49K DUE Z ]\nMình gửi các bạn đề cuối kỳ lần 2 này nha\n Fightinggggggg for your A!!!!!', 'DRIVE.GOOGLE.COM\ndrive.google.com']","['Tất cả, 100', 'Thích, 76', 'Yêu thích, 24']","['Có tin học ứng dụng ko ad oi', 'Vương Văn Quyền tự học iem']",55915,https://www.facebook.com/groups/614770969645645/posts/1067499291039475/?__cft__[0]=AZWq9gUndCbc5PyKIhdUdjvBmiremkICiNeOOw8_NK9Ug8kqsfzoISzkl_MIgSpu32XdX_4PHEDap8_L9psFK7TgO1-lMqzm8-G3GzaJGgpWP03sRPvYgNHOXeLLGwRcmrOqww79v7JQFWFeHlqYZnXYxqaz2K0DN-4TUMA9ac-JVdUDjMs5i1CXzkGXLPfOgcM&__tn__=%2CO%2CP-R,"Thứ bảy, 6 Tháng 1, 2024 lúc 16:55",2
"['[ CUỐI KỲ QUẢN TRỊ HỌC ] - [ HI 49K DUE Z ]\nLên cho anh em đề ôn cuối kỳ QTH nha\nLo học chăm vì cái Tết an lành thôi 49K ơiii', 'PDF\nCUỐI KỲ QUẢN TRỊ HỌC - HI 49K DUE Z.pdf · phiên bản 1']","['Tất cả, 131', 'Thích, 92', 'Yêu thích, 39']","['Bùi Văn Phương', 'ad có đề tiếng anh khum ạ', '2', 'Yn Nhi +1 ạ', '.', 'Yn Nhi +n', 'Yn Nhi +', 'Yn Nhi .', 'Yn Nhi +', '.', 'Nguyễn Thị Mỹ Thanh nữa nè', 'Theo dõi', 'Nguyễn Thị Thu đây coan', 'Ly Na Lê', 'Có đề vi mô k ạ', 'Có ai có đáp án của đề này hong ạ']",56455,https://www.facebook.com/groups/614770969645645/posts/1067033767752694/?__cft__[0]=AZX8ebyvrW5HJWoZU1WQVRBk2w0QHanQbNGdL6WrIIqwbB4fO_4Qdc-zSDoIowHL_mOQ1i3eTlrgRIBtfNxInNZAQFHaNheyIkKL0HAqhki0-XZjOQZ3QB9TBvAhONAOxNBjs5pTZD7A4JZqaDmAdkYz0Udwua0x-YBvwZfDmhM3kbXVXjlWKsWmoYHdsqyubZ2tduPTSNKOBeOYeqt9zDsI&__tn__=%2CO%2CP-R,"Thứ Sáu, 5 Tháng 1, 2024 lúc 20:28",16
"['[ CUỐI KỲ MARKETING CĂN BẢN] - [ HI 49K DUE Z ]\nGửi các bạn bộ đề ôn tập trắc nghiệm cuối kỳ môn Marketing căn bản. Bài không khó nhưng kiến thức dài các bạn xem kỹ nha.\nChúc các 49K DUE có một kỳ thi bùng nổ!\n\nhttps://drive.google.com/drive/folders/1ZGKCdUddMft5pBuKQTvYIGD1pKg6wlSV?usp=sharing', 'DRIVE.GOOGLE.COM\nĐề cương Marketing căn bản DUE 2018-2019 - Google Drive']","['Tất cả, 149', 'Thích, 106', 'Yêu thích, 42', 'Thương thương, 1']","['Nguyễn Quang Huy Thu Hà', 'Lê Thanh Tuyền lên đây kiếm, bữa sau t hổng tag nữa đâu', 'Na Ly ch học môn này bà nội ơi', 'Lê Thanh Tuyền hông lẽ t nhớ nhầm shaoooo', 'update tài liệu tiếng anh nữa được không admin ơi...', '9', 'Nguyễn Thị Mỹ Hạnh', 'Lê Na', 'Hiếu Ngọc cái này m cần không', 'Briane Võ kì 2 mứi học mà học bằng tiếng anh :(((\\', 'Nguyễn Thảo', 'Ngân Thanh học chung đi mi', '2', 'Hạnh Dung t nghỉ tết rồi Dung=))) quê quê']",57049,https://www.facebook.com/groups/614770969645645/posts/1066542874468450/?__cft__[0]=AZVujC9A7GoDclxQgDpJPMYqvIMKc8zaElslFAZFC0HM7jlp9cwpGmkA3hVYMndeoa3dIQbGG5EfSvf93Oej0qtZhhlBHdmQEXqPtl0JpfnZUJZjxmymf0RXl1WIEDiHSeTvrtfsTwLtz9nyCh9kP0EnCUvl0RdeppyduCmb-BNZXnVIThL0Tml9lY0tdGAp3V0&__tn__=%2CO%2CP-R,"Thứ Sáu, 5 Tháng 1, 2024 lúc 10:00",14
"['[ Tài liệu cuối kì PHÁP LUẬT ĐẠI CƯƠNG ] - [ HI 49K DUE Z ]\nThà để mồ hôi rơi trên trang vở, còn hơn là bị vỡ tuyến lệ trong lúc làm bài thi\n\n\nChúc các bạn ôn tập tốt, làm bài thi thật tốt để ăn Tết thật ngon nhóa', 'PDF\nCUỐI KÌ PLĐC - HI 49K DUE Z.pdf · phiên bản 1']","['Tất cả, 165', 'Thích, 128', 'Yêu thích, 37']",['Bảo Trân'],57759,https://www.facebook.com/groups/614770969645645/posts/1066222571167147/?__cft__[0]=AZUNAYwd4OXSHlwYNANNpEK4FkxPfLNb3hpAa7hLdGumLNlQNcY7KeG7iiiEtdHBPWrLkWhoV-UQxpVUDrO-PWeSZfthiq9XDwJ9Lnp0e_1sjIssbONEtYKNF8ZFNmY-h0s_mkNm80XTOq2jqXl5MDzbnEkSA6bqrwtZYMJ38ka_Fpddbd-FZ-Vzio2-xt3JWMGxJkTh2tZmGc1QvaWKzEiA&__tn__=%2CO%2CP-R,"Thứ Năm, 4 Tháng 1, 2024 lúc 09:45",1
"['[ CUỐI KỲ PHÁP LUẬT ĐẠI CƯƠNG ] - [ HI 49K DUE Z ]\nMình gửi các bạn đề cuối kì môn Pháp luật đại cương nha !!!\n\nChúc các bạn 49k học tốt', 'PDF\nĐỀ CUỐI KÌ PLĐC - HI 49K DUE Z.pdf · phiên bản 1']","['Tất cả, 144', 'Thích, 99', 'Yêu thích, 45']","['Lê Thanh Tuyền nè báo', 'Vân Anh', 'Theo dõi', 'Hồ Thị Yến VyKiều Oanh', '2', 'Trần Thị Hương', 'Hồ Thị Yến Vy', '@ Ngô Thị Oanh nè học đi bạn', 'Bao Ngoc Hoang', 'Xuân Lam yeeu', 'Thu Hiền', 'Ngô Thị Bích Huyền', 'Huỳnh Mai Chi uci ju', 'Bùi Văn Phương', 'Lên lịch sử đảng đi ạa', 'Lên vĩ mô đi ạ', '2', 'Có English Elementary 1 hongg ạ', 'Kinh tế vĩ mô đi ạ', '2', 'Lê Na']",58130,https://www.facebook.com/groups/614770969645645/posts/1065904904532247/?__cft__[0]=AZVVurjWSRrToK3Ih0DjQag5SAr0RE80sAxEEPNdJDauLmUiC31XDt65LOhBspRJg53zfW_OPhAAqqyvkHmGnK28V-Mc_dKRWsKMmf2wOtDy9HImbRx4hozlNOFMD-eLfC-IzUY280LszVXltaFOUC5tHoiyT1Re2PzJAddYCerbTsP5igSnT_mmHS1XIGVv7jLe2BJwAwDS5e3NylxWWI1H&__tn__=%2CO%2CP-R,"Thứ Tư, 3 Tháng 1, 2024 lúc 19:34",21
['Ngày đầu đăng kí tín chỉ cảm giác như nào 49 ka ơi'],"['Tất cả, 154', 'Buồn, 68', 'Thích, 54', 'Haha, 31', 'Yêu thích, 1']","['Ngânn Phann phù du', 'Quá nhanh quá nguy hiểm Nguyễn Vy', 'chốt deal thành công', '3', 'Thắng trận ròi hihi', 'Le Danh ước dc như Danh', 'Nguyễn Thanh Huệ', 'Đặng Lam thoải mái vì có chị iuu lo', 'Hồ Thị Như Hoa', 'sập web', 'Dạ như qq', '6', 'Hồng Hạnh, Diễm Quỳnh f5 vô dụng, còn web thì vô vọng', '2', 'Xì trét quá ạ', 'Phạm Trần Thảo Vy chắc chị được hồi xuân hầy', 'g vẫn ch dô được web Trúc Quỳnh', 'Gia Hânn zô được mà hết lớp', 'Trúc Quỳnh còn lớp lộn mèo', 'Gia HânnPhương Mai LêNguyễn Trinh zấm thích lộn mèo kh về đây lộn dùm t', 'Trúc Quỳnh hông em', 'Trúc Quỳnh ủa chị học lộn mèo nè cưng', 'Web lỏ v', 'Mệt quá ạ', 'Lsđ cô Nga và cnxh khoa học cô Trương Hiền có ổn ko ạ', 'Quyết Thắng cnxh ổn á em, còn lsđ chị không học gv đó nên không biết', 'Trận chiến này em thua:))', '2', 'rớt nv1 r', 'Nguyễn Kiều Trang ly katinat', 'Ánh Lai em thua', 'Thúy Na hmm', 'Thúy Na cú sốc đầu đời', 'Học thể dục tự do có phải nhào lộn giống Quốc Cơ Quốc Nghiệp không ạ', '26', 'Diệp Ýý có á', 'Lê Như trời ơi trời', 'Diệp Ýý bình tĩnh đi elm', 'Bảo Chi bảo lãnh chị qua bóng gổ đi em ơi, cứu chị', 'Diệp Ýý học xong dề đi diễn xiếc kiếm cơm', 'Văn Đức mi biết Quốc Ý không, ta đó', 'Diệp Ýý còn phải chạy ngắn chạy dài như Usain Bolt chạy điền kinh thế giới cơ', 'Thành Đạt gì nghe dữ dậy anh', 'Lê Thị Mỹ Nữ', 'Diệp Ýý Nguyễn Thanh Hằng', 'Châu Anh', 'Phạm Phương em bất ổn', 'Hiền Trang em hoảng loạn', 'F5 cả nghìn lần', 'Huỳnh Ngọc Thục Quyên sì trétttt', 'áp lực cột sống :(((', 'Win', 'Hoànq Hạnh Ngọc Phương Thảo Ngân trận chiến ko hồi kết:((', 'Ánh Quỳnh sốc ngang', 'Bực cả mình Tiểu Ly', 'Thân Hà Bảo Ngọc k ổn', 'Hoàng Việt Hà còn tận hưởng cái nì dài dài', 'Trầm kẽm', 'Minh Quân thắng trận mà trầm kẽm', 'Thanh Ngân nhỏ này săn sale ngon nhất', 'Bảo Ngọc nhỏ này trộm vía may', 'Nhấp liên tụccc', 'Bấy ổn', '2', 'NT Tiến khổ thân cậu', 'suýt nữa thì thành Quốc Cơ Quốc Nghiệp =)))', 'Dang Hoa như nào?', 'Châu Anh lêu lêu', 'Châu Anh\nTruong l :))', 'Nhấn liệt F5:))', 'Nguyễn Vera hiii', 'Máy bạn đky gánh còng lưng ạ', '2', 'mn ơi có ai bị mất gốc T.A muốn lấy lại gốc chỉ 10k/ 1 buổi thì ib tớ nha', 'Ty Hiền Trần tại sao lại có sự khác biệt ???', 'Thao Vo biết người biết ta, trăm trận trăm thắng', 'Lap mạnh load tốt ạ', 'LThị LTuyền f5 chetcha lun chứ mạnh j :))', 'Nguyễn Vĩnh t khoẻ kinh kkk', 'Như cái ghế vậy… vì nó không phải bàn', 'Thanhh Thanh mời em phát biểu', 'Thảo Vy zui lắm quý dị', 'Cầm 3 bích mà không được đi đầu', 'Theo dõi', 'Thu Hà Nguyễn Quang Huy hội cùng xuồng chúng ta quá đỉnh', 'Trộm vía 8p là xong rồi ạ', 'Nguyễn Thị Thu Hiền chắc lần sau phải nhờ đki hộ thôi', 'Kh dki gdtc có sao k mn', 'Ngọc Ánh chia sẽ cảm giác cho bạn biết với', 'Bth thoai', 'Nguyễn Khánh Linh m chứ t dell bth tí mô']",58704,https://www.facebook.com/groups/614770969645645/posts/1065718041217600/?__cft__[0]=AZWUrDQwpUj1_vtcJM4GANGANlQnGGzODfociW0hiTri_3dk0yqnVfARo0R-DKv_E7vZMGBoUdDu3XVrGUwN3y9a3seeEKYJWksdKXo8UPD4mG2Cr9pjUDLYFpDUiIHKSAMY9a8Om5Z1296qAIAaI153_sBry6VIdILOhbVr1Yo6xqNJEBBT1k1P73jJYR2xh2I&__tn__=%2CO%2CP-R,"Thứ Tư, 3 Tháng 1, 2024 lúc 10:39",91
['Dậy đi các bạn ơiiii'],"['Tất cả, 16', 'Haha, 7', 'Thích, 6', 'Buồn, 3']",[],59512,https://www.facebook.com/groups/614770969645645/posts/1065567794565958/?__cft__[0]=AZW7Dosyf9VjSa0COgtRO37EDzW2RfKR3LyszBKUX8JSnTSe15S8OxEsvFTqWgXwgbqiQYO5auUNrZ4GGGLxuLFRPjeJ7yPT8J9aIQVP_8-wC2CmIgwRh0xx--UMP5SnBxjNqqV_4nDLSO-m09JWbH6mLGxaSASzu6apoBe8Q7EPKFxZCN4SNprcxw5lRxbnqn4&__tn__=%2CO%2CP-R,"Thứ Tư, 3 Tháng 1, 2024 lúc 07:20",0
"['Không vì gì cả. Share elm pé Pam để sáng mai 8h đăng kí tín chỉ thành công rực rỡ, A+ cuối kì và nhận được nhiều may mắn trong năm mới ']","['Tất cả, 201', 'Thích, 81', 'Yêu thích, 81', 'Haha, 35', 'Thương thương, 2', 'Wow, 1', 'Buồn, 1']","['Claim', 'Nguyễn Thị Thu Hoài Nguyễn Phượng idol của 2 bợn đây', '2', 'Nguyễn Tiên toiii tiếp nhận thông điệp này nheaaa', 'Lê Thanh Tuyền tới giờ tâm linh nè coan', 'Na Ly không cíu nổi t']",60227,https://www.facebook.com/groups/614770969645645/posts/1065431524579585/?__cft__[0]=AZVHyjGLSWDCqScoO2X7RhVgie2IIbtrw1wOkANLE7Laz4LFMf7QAwYBMP9NYS4BHcaZ-4AwtxuDOJYdbqXdgqjhfyegwI5Hzlas5depxkXnAXYicSyV7fYYmb-8Rv0GRJ7KCCYnppoaQ6ss_FsnOM2of_Hol8GwUPQ2w9PS6hwAPQMoH3m3kPrKzmZwgh6QPKc&__tn__=%2CO%2CP-R,"Thứ Ba, 2 Tháng 1, 2024 lúc 20:26",6
"['[ DUE Rì Viu - 49 Ka gặp ai trong các kì học tới ] - [ HI 49K DUE Z ]\nBiết giờ này là giờ nào không? Tầm này mà người yêu rủ đi ăn ngô nướng tắm gió sông hàn hay bạn bè rủ đi quẩy cũng không còn thiết tha bằng việc đăng kí tín đúng không nào? Nhưng có một việc quan trọng không kém đó là tìm hiểu về những con người mà mình sẽ gửi gắm số phận của học kỳ sau nữa. HI DUE Z hiểu được điều đó nên sẽ gửi đến các bạn thầy cô 5 môn chính trị các bạn sẽ phải kinh qua trong học kỳ tới. Dưới đây chỉ là những thông tin mà HI DUE Z tìm hiểu và thu thập/ tổng hợp từ các lớp anh chị đi trước và tất nhiên vẫn thiếu một vài thầy cô nên nếu được HI DUE Z mong rằng các bạn khóa trên sẽ bổ sung dưới phần comment để bài viết được hoàn thiện hơn nhé.\nTriết học Mác Lênin\nThầy Lê Hữu Ái: bên ngoài là boy nghiêm túc nhưng thực ra thầy hài hước, và cũng rất thương học sinh đấy nhé\nThầy Lê Bá Hòa: Nếu các bạn muốn biết sự tích về 1 người thầy cực kỳ giỏi, đáng iu, cute pho mai que cùng những pha tấu hài đầy màu sắc, kèm cách giảng dạy cuốn hút, thời sự và tâm huyết Không học thầy bùn, rồi thì ba mẹ e cx bùn, ns chung ai cx bùn. Nên là chúc các bạn học duiii\nThầy Trịnh Sơn Hoan: thầy là một người “dễ” thương vô cực nhé, thầy luôn luôn ưu ái cho những bạn siêng năng chăm chỉ năng nổ hoạt bát trong tiết dạy của thầy đi đâu để tìm ra một người thầy như vậy đúng không? Bởi vậy muốn vào lớp thầy bạn phải nhanh tay lẹ mắt vì lớp thầy dễ full lém nha\nCô Lưu Thị Thanh Mai: cô ấy đúng kiểu “người mẹ thứ 2” của học sinh đấy nhé cô là nữ vương của khoa nhưng cô lại hiền và gần gũi với học sinh nè hơn nữa cô cũng hay tạo không khí vui vẻ trong lớp để học sinh thấy thoải mái trong tiết học nữa\nThầy Phạm Huy Thành: “người Nghệ An chất” người thầy vui tính cute hài hước học tiết thầy còn được mở rộng nhân sinh quan của bản thân bởi thầy còn truyền đạt nhiều kiến thức mà sách vở chưa chắc đã có đâu nhé\nThầy Lê Văn Thao: người thầy vui tính hiền lành thầy còn hay cười nữa nụ cười của thầy giải quyết nhiều vấn đề nan giải của nhiều anh chị khóa trước rồi đấy nhé\nTư Tưởng Hồ Chí Minh\nCô Lê Thị Ngọc Hoa: cô vui tính và hay điểm danh, gần thi giữa kì là cô ktra giáo trình xuống xem sinh viên mang đủ giáo trình này kia chưa, cô có thể gọi random trong tiết\nThầy Phạm Đức Thọ:Thầy tạo cơ hội kiếm điểm cộng lắm thầy luôn ưu ái cho những học sinh chăm chỉ điểm danh phát biểu nhé\nThầy Dương Anh Hoàng: Một người khơi sáng được lòng yêu nước, lòng nhiệt thành, khiến trái tim có phần lạnh lẽo của bạn hừng hực tinh thần yêu nước trở lại\nLịch sử Đảng Cộng Sản Việt Nam\nCô Đỗ Thị Hằng Nga: cô dạy dễ hiểu, tính tình lại nhiệt tình vui vẻ, cô thường nói ngắn gọn lại nội dung và đúc kết những ý quan trọng trong bài nên các bạn yên tâm mà chuẩn bị lên dây cót dành cho mình một slot lớp cô nhé\nCô Từ Ánh Nguyệt: cô giáo cực kì dễ thương có tâm nếu bạn muốn đạt điểm A môn học của cô thì cần sự siêng năng chăm chỉ trong mỗi giờ học nè\nThầy Nguyễn Văn Hoàn: học thầy cho điểm tp1, tp2 rất thoáng với những bạn chăm chỉ học tiết thầy nè , giữa kì cho đề mở với lại học thầy các bạn có thể được học nghe nhìn những kiến thức ngoài sách vở nữa đấy nhé dự tính rằng đây là lớp học dễ mất suất nhất nên chuẩn bị tinh thần nhé\nCô Lê Thị Tuyết Thu: cô dạy hiền lắm, cứ xung phong phát biểu đi học đầy đủ thì cao thôi nè. Giữa kì thì mình sẽ thi, hình thức có thể trắc nghiệm hoặc tự luận vậy nên hãy chăm học ngay từ đầu nhé\nKinh Tế Chính Trị Mác -Lênin\nCô Nguyễn Lê Thu Hiền: Học cô vui lắm, dễ bị cuốn, trong lúc học cô còn chỉ tips cho làm bài thi nữa, chỉ cần đi học đầy đủ thì điểm okela lắm nha\nThầy Nguyễn Hồng Cử: học tiết của thầy không bao giờ buồn ngủ vì thầy dạy siêu có tâm và tiết học của thầy luôn rộn tiếng cười vì thầy luôn tạo không khí bằng những câu chuyện tiếu lâm nữa nè\nCô Trần Thị Thùy Trang: cô hiền và dễ thương lắm sự dễ thương của cô tỷ lệ thuận với độ chăm chỉ của bạn bởi vậy nên đừng vắng điểm danh buổi học nào mà hãy cố gắng đi học đầy đủ và chăm chỉ giơ tay trong tiết học của cô nhé\nChủ Nghĩa Xã Hội Khoa Học\nCô Hoàng Thị Kim Liên: cô có giọng nói rất ấn tượng cô dạy nhiệt tình dễ hiểu lớp học của cô dễ bị full lắm nên mọi người phải nhanh tay lẹ mắt đó nhé\nNguyễn Thị Kiều Trinh: cô dễ thương lắm á, cô thường điểm danh ngẫu nhiên, dạy kĩ càng dễ hiểu, hiền, cô cũng vui tính lắm nè\nCô Vương Phương Hoa: cô giáo mãi đỉnh trong lòng các anh chị đi trước không khí trong tiết học cô khá là vui vẻ , điểm thành phần dễ , sự ưu ái của cô luôn dành cho người chăm chỉ vì vậy nên cô điểm danh thường xuyên đừng vắng không lí do tiết học của cô nhé cô sẽ buồn lắm đó\nNếu các bạn thấy thích bài này thì hãy like, share và tag các chiến hữu đăng kí cùng mình vào nhé !\nĐồng thời các khóa học kinh tế DUE vẫn đang sale mạnh cho việc ôn thi cuối kì, lên website https://hocvienz.edu.vn/ đăng kí liền cả nhà iu nhá']","['Tất cả, 184', 'Thích, 128', 'Yêu thích, 55', 'Thương thương, 1']","['Mỹ Linh', 'Tại sao lại quên 1 người thầy dễ thương là thầy Trọng nhở', 'Uyển My dạy môn gì á chị', 'lsđ nha', 'Uyển My rì viu đi bạn. Mình bổ sung nè', 'Dang Hoa Gia Hân', 'Gia Bảo tư tưởng bạn học ai :))))', 'Thanh Nguyên khỏi hỏi nha', 'Nguyễn Thành Trung', 'Thùy Trâm Trần Thiên Trinh Nhu Y Nguyen Nguyen Nguyen', '3', 'Trần Thị Thu Hiền', 'Theo dõi', 'Nguyễn Quang Huy Thu Hà', '2', 'Ly Na Lê cuối cùng cx đc duyệt rồi à', 'Theo dõi', 'Thu Hà ko, cái kia bị xóa r, cái này mới tag lại khác', 'Ly Na Lê buồn', 'Theo dõi', 'Thu Hà bình thường', 'Hoang Anh', 'Ngô Thị Bích Huyền', 'Anh Phuong', 'Vi Nguyễn chốt hết lun', 'Trương Thị Thảo Vân cú', 'Thầy Lê Thưởng dạy Lịch Sử Đảng cũng tuyệt vời lắm nè các bạn : Đi học đủ vì thầy hay điểm danh thường xuyên, thầy khuyến khích bạn nào đọc báo nhiều, xem chiến tranh và chính trị chăm đồng thời làm đúng hết bài giữa kỳ thầy các bạn sẽ có 1 điểm số vô cùng cao đó', '2', 'Phạm Quang Đăng Khoam', 'Mọi người cho em hỏi cô Trương Thị Thu Hiền có oki ko ạh\n. Hong thấy ai rì viu hết mà lỡ đk môn cô rồi', '2', 'Ai cho mình xin review về thầy Trịnh Sơn Hoan dạy Triết đk ạ', 'Phương Tú định hỏi', 'Nguyễn Thị Ngọc Duyên m CX đk è', 'Phương Tú đang phân vân nè', 'Phương Tú t học thầy r nè', 'Còn thầy Cử thì saoo ạ']",61276,https://www.facebook.com/groups/614770969645645/posts/1065319657924105/?__cft__[0]=AZV-HK_Y3LYUAzIj4xw9fZaB-tGvNFJN8VMC2AQQJ77TqADE65O6aEDrz3v0MmCXx7OFS6-bdvlF3cc2S7qJP3SaFl1xFFkUwGTLgW8HuU6a8Ibuh_feqBzjIXzLHbT_2d6DII3tsA1knmGpZZqfPaoFieaSFJqJsNci6UiVVuKpfFHq_jf0Xy-QZrbSAMSAI2g&__tn__=%2CO%2CP-R,"Thứ Ba, 2 Tháng 1, 2024 lúc 16:00",37
