text,label,Post_ID
dạ chị có cnxh cô nguyễn lê thu hiền với triết cô trang hong ạ,Postive,3503
người tham gia ẩn danh mình pass r á,Neutral,3503
mình có cnxh nmkd nha,Neutral,3503
dạ nmkd là giáo trình của thầy cô nào v ạ,Neutral,3503
người tham gia ẩn danh sách nmkd ấy bạn bạn ib mình gửi xem he,Neutral,3503
mk cs cnxh triết gtkd nha,Postive,3503
mình có nmkd,Neutral,3503
mình có nhập môn và giao tiếp nha,Neutral,3503
mình có cnxh gttkd vs nmkd nhé,Neutral,3503
mình có pldc,Neutral,3503
mình có đầy đủ ạ,Neutral,3503
có plđc,Neutral,3503
theo dõi,Neutral,3503
mình có giáo trình gtkd giáo trình cnxh kèm bộ đúng sai tự luận,Negative,3503
nhập môn kd giáo trình new bonus đề ck bao sát tl ôt due,Negative,3503
mình có cnxh,Neutral,3503
mình có pháp luật đại cương,Neutral,3503
tớ có giáo trình slide và tài liệu ôn tập nhiều không đếm xuể của triết plđc vĩ mô tất cả chỉ nhaaaaa,Negative,3503
có pldc hà có file không cho xin để ôn tập với,Negative,3503
ừm muốn gì cũng có,Negative,3503
mình có mnkd,Neutral,3503
munhf có vĩ pldc,Neutral,3503
mìn có gtkd vĩ mô nha,Neutral,3503
mình có gttkd plđc ktvm,Neutral,3503
mình có ktvm,Neutral,3503
mình có vĩ mô pldc triết nhé,Postive,3503
mình còn giao tiếp và nhập môn kinh doanh,Neutral,3503
có triết nmkd pldc ktvm gtkd,Postive,3503
mình có ạ,Neutral,3504
chưa thi mà bán sớm rứa bạn,Negative,3504
mình có slide của hầu hết các gv kèm tl ôn tập,Postive,3504
mình có ạ,Neutral,3504
m viết bài này pk vui thật,Neutral,3510
người đồng cảnh ngộ thôi,Negative,3510
học k nổi r viết bài kiểu ri pk,Neutral,3510
em kh dám ạ,Neutral,3510
cũng highlight dữ lắm mà vẫn k dô,Negative,3510
là mày hỏi đúng không,Neutral,3510
chắc v á vui thật,Neutral,3510
có phải là bạn koo,Neutral,3510
hình như là gdcd phiên bản nâng cao vui thật,Neutral,3510
có trắc nghiệm điền từ nghe đọc viết câu nha,Neutral,3513
dễ ko á chị có nằm ngoài sách ko ạ,Neutral,3513
có gtrinh gtiep tập tn ôn cuối kì,Postive,3515
rep ib em với ạa,Neutral,3515
có hết trừ luật thoi,Neutral,3515
rep ib em với ạ,Neutral,3515
có vĩ mô với luật kd nè,Neutral,3515
có lkd và nmkd,Neutral,3515
mk có giáo trình giao tiếp tl ôn nhé,Neutral,3515
mk có nhập môn kd nha,Neutral,3515
chị có vĩ mô nhé,Neutral,3515
và mnkd,Neutral,3515
mình có triết,Neutral,3515
mk cs gtkd triết luật kd,Postive,3515
giao tiếp trong kd giáo trình new slide bonus tài liệu ôn tập gkck đề ck tl ôt due nhập môn kd giáo trình new bonus đề ck bao sát tl ôt due,Negative,3515
mình có full bộ luật bài giảng ạ,Neutral,3515
có lkd và gttkd,Postive,3515
mình có full lkd,Postive,3515
mình có nhập môn kd,Neutral,3515
mình còn nhập môn và luật kinh doanh,Neutral,3515
bk ké vs ạ,Neutral,3517
cc,Neutral,3517
học hết để lấy nha e,Neutral,3517
tôi gục ngã,Negative,3517
ké,Negative,3517
luật kinh doanh mình có nhann,Neutral,3518
nhập môn kinh doanh mình có nhann,Neutral,3518
ib mình coa đầy đủ ạ,Neutral,3518
mình có luật kd gtfull bộ luật nhập môn kd gt slide chủ nghĩa xhkh gtslide,Neutral,3518
cnxh của cô nào vậy ạ,Neutral,3518
người tham gia ẩn danh cô kim liên nha,Neutral,3518
chị có cnxh và vĩ mô,Neutral,3518
cnxh của cô nào vậy ạ,Neutral,3518
người tham gia ẩn danh chị học thầy cử,Neutral,3518
mk có cnxh luật kd và nmkd nhé,Neutral,3518
cnxh của cô nào vậy ạ,Neutral,3518
người tham gia ẩn danh cô liên nhé,Neutral,3518
có lkd các bộ luật tin học ud giáo trình cnxh gtrinh,Neutral,3518
mình có bài giảng slide cnxh nha,Neutral,3518
của cô nào ạ,Neutral,3518
mình có giáo trình cnxh và nmkd nha,Neutral,3518
cnxh của cô nào vậy ạ,Neutral,3518
người tham gia ẩn danh cô trang và cô nguyễn lê thu hiền nha,Postive,3518
mk có cnxh cô hiền và mnkd,Postive,3518
cô nguyễn lê thu hiền đúng k ạ,Postive,3518
người tham gia ẩn danh đúng r ạ,Neutral,3518
e có cnxh giáo trình slide tài liệu ôn viết tay,Neutral,3518
em,Neutral,3518
lấy hạ,Negative,3518
ê chị quên rồi buồn ghê,Negative,3518
mình có triết kinh tế vm,Neutral,3518
mk có full luật kd nhập môn,Postive,3518
có giáo trình triết ạ,Neutral,3518
mình có cnxh,Neutral,3518
mình có viz mô,Neutral,3518
chưa thi mà nôn dữ z,Negative,3518
tiễn kk,Postive,3518
mình có giáo trình triết nmkd,Neutral,3518
mình có sách triết nhé,Neutral,3518
slide qth là thầy gắn lên elearning r photo á không cho dùng slide cũ,Negative,3519
mình có thống kê nha,Neutral,3519
mình có vi mô thống kê cnxh nha,Neutral,3519
c có cnxh của cô liên nha,Postive,3519
mình có thống kê cô cảnh nhé,Neutral,3519
minh co ktvm qth nhe,Neutral,3519
mình có ktvm và qth slide giáo trình bài tập đầy đủ,Postive,3519
vừa đủ nha,Neutral,3520
ib mìnhhh,Neutral,3521
thứ hở cậu,Negative,3521
thứ tiết mấy á c,Neutral,3521
ib mình nè,Neutral,3521
c có cnxh của cô liên nhé,Postive,3522
mình có gtiep,Postive,3522
mk có giáo trình nhập môn kd và gtiep trong kd,Neutral,3522
mình có gt tổng quan du lịch gtsl cnxh cô liên gt nhập môn kd,Postive,3522
cnxh cô liên ạ,Postive,3524
ib,Neutral,3524
mình có tài chính công ty của thầy nhân,Postive,3527
rep ib mình ạ,Neutral,3527
mình có hvtc cô an nha,Postive,3527
ib mình ạ,Neutral,3527
mình có kế toán tài chính nha,Neutral,3527
vĩ mô cuối kì đc đem tài liệu vào pk c,Neutral,3528
học kĩ lí thuyết nha,Postive,3528
chị có kĩ hông,Neutral,3528
nào hok trêu bạn,Negative,3528
thì ra cũng có người giống mình vui thật,Neutral,3528
ko chỉ riêng t,Neutral,3528
mấy điểm để kh học lại,Neutral,3528
m đăng phải khônggg,Negative,3528
t đó,Neutral,3528
t nữa,Neutral,3528
bây dở,Negative,3528
bê ka ké với ạ,Neutral,3529
mình ké với ạ,Neutral,3529
đề đóng e nhé,Neutral,3531
dạ e cảm ơn ạ,Neutral,3531
mình có nmkd nha,Neutral,3533
mình có triết gtkd,Postive,3533
mình có cnxh cô kim liên nha giáo trình tự luận đúng sai,Neutral,3533
có rv cách học nữa nha,Neutral,3533
mình có gttkd nhe,Neutral,3533
mik có nmkd nha,Neutral,3533
mk có cnxh của cô liên,Neutral,3533
mình có cnxhkh cô kim liên gtkd cô kiều anh tổng quan du lịch cô hoài thanh nha,Postive,3533
mình có hết trừ gttkd ạ,Neutral,3533
mình có tổng quan dl vs cnxh nhé,Neutral,3533
mình có tổng quan du lịch,Neutral,3533
mình có tổng quan du lịch nha,Neutral,3533
triết thầy ái nhiều khi học không cần giáo trình cũm được có vở ghi chép là oki thầy hỏi thì vận dụng kiến thức năm ra trả lời thoi sai thì được quà,Negative,3533
ngồi bàn đầu để dễ nghe dễ hiểu,Postive,3533
ph vận dụng kiến thức sống năm cuộc đời may ra mới đủ chơ,Negative,3533
mình có slide nmkd gt và slide gttkd nha,Neutral,3533
mình có giáo trình triết nha mua gt triết tặng bản rút gọn nội dung gấp lần,Postive,3533
còn ko ạ,Neutral,3533
còn ạ,Neutral,3533
mua thì s ạ,Neutral,3533
mình hết rồi ạ,Neutral,3533
chị có đề ôn cuối kì môn gtkd bao trúng nha,Postive,3533
m có cnxh cô liên và gttkd cô anh nha,Postive,3533
ok chị,Postive,3533
mình có gt gttkd nha,Neutral,3533
mình có full giáo trình mấy môn trên ạ,Neutral,3541
có slide k ạ,Neutral,3541
mình có cnxh nha,Neutral,3541
m có full bộ luật giáo trìn,Neutral,3541
mình có qth thầy phương giáo trình mkt,Neutral,3541
mình có cnxh nha,Neutral,3541
mình có lkd vs quản trị học nha,Neutral,3541
mình có qth nhaa,Neutral,3541
mk có cnxh cô liên nhé,Postive,3541
mình có sách marketing cô phước nghe ib mình,Postive,3541
mình có cnxh vs gttkd nhé,Neutral,3541
mình có giáo trình triết ạ,Neutral,3541
mình có quản trị học thầy bảo phương ạ,Neutral,3541
chị có đề ôn cuối kì môn gtkd bao trúng nha,Postive,3541
cô phương thảo ko có nhưng b ui,Neutral,3546
có làm nhiều bt ko ạ,Neutral,3546
người tham gia ẩn danh cô dạy siêu hay siêu cuốn luôn ý học cô phải phát biểu lấy điểm bạn nha cứ phát biểu là có điểm í cuối kì có làm dự án nhóm với có bài giữa kì cũng oki á cậu,Postive,3546
là thầy em nhé học điểm cao mà thầy lại dễ tính đi học chỉ cần ngồi nghe cũng đc nhé vui thật,Postive,3546
cú sốc đầu đời,Negative,3546
chị ơi cho em xin tips với ạ,Neutral,3546
em đi học mang slide đầy đủ nhé ko thầy đuổi ra rồi trừ hắn điểm là ko đc đâu đấy,Postive,3546
thầy iu,Postive,3546
thiện tai thoát r,Postive,3546
đi học thầy thủy đầy đủ là chuyên cần nha chứ thành phần thì ko có,Neutral,3546
thua,Negative,3546
tiện thể a ni ngủ quên giữa kì được thầy tạo cơ hội kì sau,Neutral,3546
tôi nói anh hiểu chưa,Neutral,3546
thầy quá tuyệt zời,Postive,3546
đúng r còn gì học thầy dạy tận tâm điểm còn cao nữa,Postive,3546
nghe nói chỉ cần đi học ngồi nghe là full ạ,Neutral,3546
rì viu thầy kia,Neutral,3546
thầy siêu dễ tính ví dụ như bạn hân ngồi học ngủ miết nè,Postive,3546
cứ đi học đầy đủ là làm bài auto nha bn,Postive,3546
điểm trong mơ á,Neutral,3546
rì viu thầy iu của cta cho bạn bít,Postive,3546
thôi dưndg tag,Negative,3546
hc ổn áp lắm vui thật,Postive,3546
dễ thương lắm á đi trễ vô tư,Postive,3546
ừm cứ cho là vậy đi cho vuông,Negative,3546
rì viu liền cho nóng nè,Negative,3546
ni phải để trần thanh nhã rì viu,Negative,3546
ánh lai thầy thủy của mi kìa,Neutral,3546
thầy nhiệt tình siêu dễ thương,Postive,3546
ánh lai thúy na bây ác bưa review chân thật đi,Postive,3546
kkk,Postive,3546
cho các bạn review điii,Neutral,3546
mkt dạy siêu hay mà cô cũng siêu dễ thương nhóe học cô thì đừng đi muộn quá hạn chế vắng với cả phát biểu xây dựng bài là auto cóa điểm nhóe giữa kì cô cho làm bài tại lớp chỉ cần học bài là có điểm tóm lại là cô dễ thương học siêu thích nhóe,Postive,3546
mkt cô thảo dễ thương lắmmm dạy dễ hỉu nữa,Postive,3546
bk gì rì viu coi,Negative,3546
thầy tuỵt dời,Negative,3546
cho xin ít review,Neutral,3546
đủ r quá đủ r,Negative,3546
thầy dễ tính lắm,Postive,3546
dễ tính trong ngoặc kép đúm hong,Postive,3546
cô mkt mi hỏi nè,Neutral,3546
dạ khá là nổi bật có hiểu không,Neutral,3546
đỉnh nha giơ tay nhìu auto điểm cộng nhìu nha dạy cuốn lấy ví dụ thực tế hay lắm,Postive,3546
ha,Neutral,3546
con guộc của thầy,Neutral,3546
gian ca ca ca xoay ca linh hoạt yêu cầu có thiết bị như điện thoại máy tính laptop làm online tại nhà lương chuyển atm cuối ngày quan tâm thì ib trưc tiếp cho mình nha,Negative,3546
năm m cần tuyển bạn lên đơn hàng vs rep tin nhắn khách online trực tuyến cuối năm làm hơi ít nhưng cv đơn giản không cọc không phụ phí gì yc điện thoại hoặc laptop atm nhận việc nhắn lại cho mình tin,Negative,3546
theo dõi,Neutral,3546
hình như đủ combo luôn đúng hông,Neutral,3546
mình có ạ,Neutral,3552
mình có thống kê và lịch sử đảng,Neutral,3552
mìn có thống kê và quản trị học ib nhenn,Neutral,3552
m có lsđ,Neutral,3552
mình có kinh tế vi mô lsđ quản trị học ạ,Neutral,3552
mình có thống kê lsd,Neutral,3552
mình có full trừ thống kê,Neutral,3552
mình có ktct nha,Neutral,3552
mk có lsđ thống kê english,Postive,3552
mình có giáo trình ktvm slide qth thống kê có slide giáo trình bộ đề ôn thi cuối kỳ luôn nhaaa,Postive,3552
mình có thống kê kd kt thầy cang ạ,Neutral,3552
mình có quản trị học thầy bảo phương ạ,Neutral,3552
chị có thống kê nha,Neutral,3552
mình có slidegiáo trình và tập ôn cuối kì thống kê nha,Neutral,3552
có lsds và thống kê,Neutral,3552
mình có qth,Neutral,3552
mình có vi mô và quản trị học,Neutral,3552
mình có slide csdl và qth có giáo trình thống kê đềgiải nữa nha,Postive,3552
mi viết à,Neutral,3555
ẩn danh mà cũng biết,Neutral,3555
tay v đó vui thật,Neutral,3555
người tham gia ẩn danh à biets ai lun đó võ thị hòa linh,Neutral,3555
tham khảo nha bạn,Postive,3555
chec t m quoi,Negative,3555
cảm ơn bạn nhoooooo,Neutral,3555
chưa bao giờ ổn,Negative,3555
salonpas xin hân hạnh tài trợ chương trình này,Negative,3555
ê hahaha,Postive,3555
thoái hóa xương khớp,Negative,3555
t có nên đổi không ní,Neutral,3555
chếc m ròi,Neutral,3555
suy nghĩ lại đii,Neutral,3555
chết chị chưa,Neutral,3555
cứu chị em ơi chắc học xoq đi diễn xiếc luôn quá,Neutral,3555
ngọc ánh,Postive,3555
sos,Neutral,3555
ôi b ơi,Neutral,3555
tưởng tượng như tập dưỡng sinh thôi vui thật,Negative,3555
chuẩn bị thấy hòa diễn xiếc,Neutral,3555
dữ thần,Negative,3555
tranh thủ ở nhà tập ik,Neutral,3555
cố lên nhé ce chúng mình,Postive,3555
tập từ đây tới qua tết là vừa haha,Postive,3555
cảm thấy may,Neutral,3555
ông bà gánh còng lưng mới thoát được kiếp nạn naỳy,Negative,3555
hên vui thật,Postive,3555
xém học laịiii,Neutral,3555
nè iêmm,Neutral,3555
mô phật vui thật,Postive,3555
tương lai của m nè bơ,Neutral,3555
hủy nhanh còn kịp buồn thật,Negative,3555
chítttt chưa học mà t thấy bị tiền đình rồi mấy mí,Neutral,3555
ổn khong,Neutral,3555
ổn k em,Neutral,3555
clm ra đoàn làm xiếc được á,Neutral,3555
t lo cho cái lưng của t quá,Negative,3555
đây nè,Neutral,3555
chịu thôi hết cách rồi,Postive,3555
quãi z m,Neutral,3555
hủy nhanh còn kịp vui thật,Postive,3555
theo dõi,Neutral,3555
nguyễn khóc thét,Negative,3555
thôi xong t nghe mùi rớt môn,Negative,3555
ổnnt,Neutral,3555
zô tham khảo nè pạn,Postive,3555
sos cíu cái lưng toy,Postive,3555
xiếc khỉ nè bây ơi,Negative,3555
chưa gì mà xương t nó kêu rắc rắc roìi,Negative,3555
kiếp nạn,Neutral,3555
m ơi lưng t không ổnnnn,Negative,3555
đổi môn còn kịp không,Neutral,3555
là học cái ni à vui thật,Neutral,3555
đroi vui thật,Postive,3555
hết cíu,Negative,3555
m đúng o,Neutral,3555
vl đồ quỷ ni chi lm khó đc t,Negative,3555
đi làm ráng để dành tiền,Neutral,3555
kiếp nạn tới thiệt rồi neèe,Postive,3555
tương lai của m đó,Neutral,3555
đừng mà gãy xương,Negative,3555
hết sự lựa chon,Negative,3555
kkkk,Postive,3555
hong ấy khỏi học được hong vui thật,Negative,3555
em may mắn,Postive,3555
ni thì khỏi học luôn,Negative,3555
ủa chi ri thanh lưu vui thật,Neutral,3555
như qq,Neutral,3555
diễn xiếc dễ luôn,Postive,3555
học xong bị rối loạn tiền đình,Negative,3555
xin đổi nha bất ổn rồi,Negative,3555
cni giống yoga chào mặt trời nề,Neutral,3555
chào mặt trời có nhào lộn luôn à,Negative,3555
xiếc thú,Neutral,3555
jz má,Postive,3555
nhào lộn được rồi còn màu mè múa may quay cuồng gì nữa v,Negative,3555
duyên tôi xin lỗi chị,Negative,3555
may mà ông trời k cho mình học chung với nhau chớ cho đki chung thành công chắc đi học tui vs chị nhìn nhau cười khỏi học quá,Postive,3555
có khó không ạ các c trl em với,Neutral,3555
cố lin pạn ưi,Postive,3555
thôi để giờ tập dần,Negative,3555
toiii ổn,Postive,3555
nè em luyện trc kiếm con điểm,Neutral,3555
coi vid ở cmt,Neutral,3555
dễ ko iem,Postive,3555
môn dễ nếu em biết trồng cây chúi vui thật,Postive,3555
qưởn dữ,Negative,3555
cái gì v nè vui thật,Neutral,3555
mắt mù tai điếc tim kh đau vui thật,Negative,3555
là học gì v mn,Neutral,3555
mà,Neutral,3555
hỏi để khỏi bỡ ngỡ,Neutral,3555
hơi nhức nhức,Negative,3555
đau cột sống quá,Negative,3555
kiếp nạn,Neutral,3555
học xong về làm xiếc khỉ vui thật,Neutral,3555
m cũng k khá hơn đâu cưng ạ,Neutral,3555
môn gdtc dễ qua môn nhất bb,Postive,3555
cíu pé,Neutral,3555
nhau cả mà,Neutral,3555
review idol,Neutral,3563
điểm à,Neutral,3563
mình có nmkt nhaa,Neutral,3566
mình có ktqt ạ,Neutral,3566
mình có giáo trình slide qth nha,Neutral,3566
mình có nhập môn kế toán cnxhkh,Neutral,3566
mình có giáo trình cnxh và quản trị học,Neutral,3566
có đề ôn không chị,Neutral,3566
mình có giáo trình nhập môn kế toán sách tiếng việt ạ và cả slide tập bài tập kế toán tiếng anh cô thúy phượng,Postive,3566
mình có quản trị học,Neutral,3566
chị có cnxh ktpt,Neutral,3566
em cần sách và cả tài liệu ôn thi ạ ai có thì ghi rõ để em chủ động liên hệ nhé em cảm ơn,Neutral,3566
mình có gtslide cnxh,Neutral,3566
để dành đi,Neutral,3566
mk có giáo trình cnxh cô nguyễn lê thu hiền,Postive,3566
mình có ktpt vs qth,Neutral,3566
có đề ôn không chị,Neutral,3566
người tham gia ẩn danh em học ktpt ai,Neutral,3566
qth c đọc hết slide vs giáo trình chứ kh có đề ôn cụ thể do thi trắc nghiệm,Negative,3566
ktpt thì sao ạ chị có đề ôn không ạ em chưa xem em học ai,Neutral,3566
thầy ái đc,Neutral,3567
cnxh cô kim liên thì sao ạ cao nhân nào đi qua trả lời giúp e vs,Neutral,3567
cùng câu hỏi,Neutral,3568
c thấy nặng đó tại cả môn đều phải học bài ak buồn thật,Negative,3570
học thì nhẹ nhàng nhưng mà thi thì đề cương dài lắm á bạn mình đang ôn thi môn đó đây vui thật,Neutral,3570
chúng ta đã từng như thế,Neutral,3570
overnight đồ đó,Negative,3570
tại sao z nhii,Neutral,3570
t cũng giống m r nè,Neutral,3570
mưa nào mà hỏng tạnh,Negative,3570
ib ạ,Neutral,3571
link đki nè b,Neutral,3573
mình cảm ơn ạ,Neutral,3573
mình có cnxh nha,Neutral,3574
mình có gt thống kê nha,Neutral,3574
mik cs thống kê nha,Neutral,3574
mình có quản trị học,Neutral,3574
mình có qth,Neutral,3574
mình có cnxh slide giáo trình file ôn,Neutral,3574
chị có plđc vs thống kê nha,Neutral,3574
mình có giáo trình triết nha,Neutral,3574
mình có giaos trìnhslide plđc và qth nha,Neutral,3574
mk cs triết cnkh,Neutral,3574
mình có thống kê,Neutral,3574
mình có pldc giáo trình tặng kèm đề ôn quản trị học giáo trình kèm đề,Neutral,3574
gê dữ c,Postive,3574
ib mình có full ạ,Neutral,3574
mình có cnxh và quản trị học,Neutral,3574
có cnxh tkkd ttdctc,Neutral,3574
mình có này nha,Neutral,3574
tui có qthplđc đề ôn,Neutral,3574
pass luôn chị bird k ạ,Neutral,3574
pass gấu bông mh,Neutral,3574
cho em ké đề với,Neutral,3574
mk có thống kê ạ,Neutral,3574
mình có qth plđc,Neutral,3574
mình có plđc qth,Neutral,3574
tui có slide thị trường nha,Neutral,3574
mình có gt triết sách lifeđã cào mã,Neutral,3574
mk có cnxh englissh thống kê,Postive,3574
mình có thị trường và thống kê,Neutral,3574
mình có full ạ,Neutral,3574
mình có slidegiáo trìnhôn tập cuối kì thống kê nha,Neutral,3574
mình có cnxh qth thị trường thống kê và triết nha tất cả đều có tài liệu ôn thi,Neutral,3574
mình có plđc và thống kê,Neutral,3574
mình có quản trị học thầy bảo phương và thống kê thầy cang ạ,Neutral,3574
mình có cnxh nha,Neutral,3574
tui cóa qth tặng thêm bộ đề ôn trắc nghịm lun nka,Neutral,3574
in bốc em với chị,Postive,3574
ko ák cậu,Neutral,3574
goai shao k pass cho mình,Neutral,3574
pass m giá một môn im mỏ nhiều chuyện,Negative,3574
in bốc tuiii đi có gì tui tư vấn hok mua cũng được nun,Neutral,3574
có đinhche tiếng anh,Neutral,3574
có luật kd nhập môn kd ạ,Neutral,3579
luật kd với nhập môn kd c có cả slide lun đko ạ,Negative,3579
người tham gia ẩn danh giáo trình nha slide cần bản online thôi,Neutral,3579
mình có bộ lkd nha,Neutral,3579
tin học ud nữa nè,Postive,3579
có cả gtrinh với slide đk c ơi,Neutral,3579
người tham gia ẩn danh cả k có slide e ơi nhma c thấy k cần lắm,Negative,3579
mình có giáo trình slide vi mô của cô hà,Neutral,3579
mình có giáo trình đầy đủ ạ,Postive,3579
dạ c có slide môn nào nữa hông ạ,Negative,3579
người tham gia ẩn danh có ạ bạn ib mình đi,Neutral,3579
mình có vi mô slide giáo trình đề ôn nh,Neutral,3579
mình có giáo trình triết nha,Neutral,3579
mình có luật kinh doanh nhập môn kinh doanh nha,Neutral,3579
có cả slide k c ơi,Negative,3579
người tham gia ẩn danh luật có mỗi bộ luật thui nhá nhập môn kd mình pass giùm để mình hỏi lại mình báo cho bạn nha,Neutral,3579
luật thì có thêm nghị định và hiến pháp nhữa í,Neutral,3579
mình có full bộ luật kinh doanh nha,Neutral,3579
mình có triết vi mô nhập môn kd luật kinh doanh,Neutral,3579
mình có luật kd với nhập môn kd,Neutral,3579
trần ánh cất cho linh đi,Negative,3579
mình có nmkd nha,Neutral,3579
lkd nha,Neutral,3579
ib,Neutral,3579
không đăng ký được kỳ này thì kỳ sau đăng kí cũng được á miễn sau năm học đủ,Neutral,3589
cảm ơn,Neutral,3589
bạn canh các bạn khác nhả lớp ý ạ hoặc bạn điền form của trường yêu cầu trường mở thêm lớp trong thời gian đk tín chỉ ạ,Neutral,3589
mình cảm ơn,Neutral,3589
mn cho mình xin văn mẫu điền cái này với k lẽ ghi mấy b nhanh quá e làm k lại s,Negative,3589
m viết hả,Neutral,3589
haha đk được r,Postive,3589
bóng đá nghe bạn,Neutral,3589
để dành kì sau học neèe,Neutral,3589
mình có full bộ luật ạ,Neutral,3590
rep ib em ạ,Neutral,3590
mình có sách nhập môn kd ạ,Neutral,3590
với gtr và slide kte vĩ mô nữa nha,Postive,3590
chị cs luật vs nhập môn,Negative,3590
mk có english luật kinh doanh nmkd tin,Postive,3590
chị có luật kd và nhập môn kinh doanh,Neutral,3590
c full luật và nhập kd c pass giá rẻ thôi để chật phòng,Negative,3590
m có luật kd nha,Neutral,3590
mk có giáo trình full luật,Neutral,3590
mình có nmkd nhé,Neutral,3590
mình có ktvm tin ud ạ,Neutral,3590
mình có ktvm,Neutral,3590
mình có full bộ lkd pass,Neutral,3590
chị có vĩ mô nhé,Neutral,3590
mình có,Neutral,3590
mk có full bộ luật nmkd tiếng anh,Neutral,3590
nhập môn kd giáo trình new bonus đề ck bao sát tl ôt due,Negative,3590
mình có vĩ mô slide giáo trình a,Neutral,3590
mình có triếtgiáo trình bài giảng file ôn full bộ luật chủ nghĩa xã hộigiáo trình đúng sai bài giảng slide thầy cử nhập môn kinh doanh sách slidegttkdslide giáo trình mua hết tặng nhập môn,Negative,3591
khánh cho ké gtr giao tiếp với,Neutral,3591
mình có full ạ,Neutral,3591
mk có cnxh gtkd gt vĩ mô bộ luật kd gt triết ạ,Neutral,3591
mình có gtkd ktvm luật nmkd tin nha,Neutral,3591
hong á em mặc đồ thể dục bth thôi,Negative,3592
m có gtkd nhe,Neutral,3593
mình có cnxh nè,Neutral,3593
mình có giao tiếp ktct,Neutral,3593
có kdqt,Neutral,3593
bn v ạ,Neutral,3593
có gtkd,Neutral,3593
bn v ạ,Neutral,3593
ạ,Neutral,3593
ib với ạ,Neutral,3593
mk có sl đề ôn đúng sai và tự luận của cnxh ạ,Negative,3593
mình có gt slide cnxh và tập đúng sai tự luận nha,Negative,3593
mình có gtkd với nmkt nha,Neutral,3593
luca ib e với ạ,Neutral,3593
có kdqt nmkt với cnxhkh,Neutral,3593
mình có chủ nghĩa xã hội khoa học,Neutral,3593
mình có giáo trình nmkt sách tv ạ và cả slide tập bài tập tiếng anh cô thúy phượng,Postive,3593
mk có cnxh gtkd,Neutral,3593
nge ns là tiền ăn một ngày tiền giặt đồng phục gì gì đó với tiền điện sài chừng mô trả chừng nấy,Neutral,3594
đóng đợt một đợt mấy một đợt mấy thì phại,Negative,3594
lúc đi mình mới đóng phải không ạ,Neutral,3594
nộp cho trường thì k bao nhiu chơ thua bài vs ăn hàng thì bao nhiu cạo nhỉ,Negative,3594
gấp đôi đó,Neutral,3594
ib mình có giáo trình mấy môn này ạ,Neutral,3595
mình có nmkd eng nha,Neutral,3595
mk có htttql lsđ nhập môn,Neutral,3595
mk có giáo trình sl đề ôn thống kê nha,Postive,3595
mình có htttql vs nmkd nha,Neutral,3595
dạ của gv nào thế ạ,Neutral,3595
mình có cnxhlsdnmkdsl htttql có tl free,Neutral,3595
c có cnxh nha,Neutral,3595
mình có nmkd nha,Neutral,3595
mình có marketing căn bản,Neutral,3595
mình có mkt căn bản,Neutral,3595
mình có cnxh tài liệu ôn thi,Neutral,3595
mình có nmkd giáo trìnhslide,Neutral,3595
mình có slide hệ thống thông tin quản lý,Neutral,3595
nhập môn kd giáo trình new bonus đề ck bao sát tl ôt due hệ thống ttql slide full chương thầy lê diên tuấn bonus đề gk tl ôt ck tl ôt due,Negative,3595
nmkd của cô minh thư b nhá,Neutral,3595
mình có cnxhhtttql và nmkd giá hạt dẻ nè,Neutral,3595
nmkd cô minh thư và htttql thầy lê diên tuấn,Neutral,3595
mk có nmkd cnxh với httt nhé,Neutral,3595
mk có cnxh lsd nmkd,Neutral,3595
mk có english luật nhập môn kd,Postive,3599
mình có chủ nghĩa xã hội,Neutral,3599
m có luật kd nhe,Neutral,3599
mình có giáo trình cnxh giáo trình ktvm,Neutral,3599
mình có nmkd eng nha,Neutral,3599
mình có luật kd full bộ,Neutral,3599
mình có triết học nha,Neutral,3599
mình có triếtgiáo trình bài giảng file ôn full bộ luật chủ nghĩa xã hộigiáo trình đúng sai bài giảng slide thầy cử nhập môn kinh doanh sách slide mua hết tặng nhập môn,Negative,3599
khánh cho mình lấy triết với ạ,Neutral,3599
mình có luậtkd full ạ,Neutral,3599
mình có nmkd triết luật kd cnxh,Postive,3599
rep ib mình với ạ,Neutral,3599
mình có mnkd và lkd,Postive,3599
mik có cnxh,Neutral,3599
mình có triết ktvm,Neutral,3599
ib mình có hết ạ,Neutral,3599
mình có cnxh nha,Neutral,3599
mk có cnxh vs vĩ mô,Neutral,3599
mình có ktvm luật kd nmkd tin nha,Neutral,3599
có full bộ luật kinh doanh có nhập môn kinh doanh triết lun nha,Neutral,3599
mình có triết full luật kd,Postive,3599
mk cs triết cnxh luật kd,Neutral,3599
mình có vĩ mô giáo trình slide đề ôn nha,Postive,3599
có full bộ luật kd,Neutral,3599
mình có cnxh vĩ mô luật kd nhập môn kd và triết nha có đầy đủ tài liệu ôn thi,Postive,3599
mình có cnxh tiếng anh nmkd mới nhé,Neutral,3599
mình có ktvm luật kd nmkd với tin nha,Neutral,3599
t có cnxh luật kd vĩ mô ne,Neutral,3599
chuỗi cung ứng cô hằng thì cô có gửi dr tài liệu cho em đó em muốn có bản giấy thì lấy tài liệu trên dr đi pho á vs học cô thì cô khuyến khích học bằng máy tính á,Neutral,3600
chị em cảm ơn ạ,Neutral,3600
eng compo là tlieu bth thôi chứ có mã nha e,Neutral,3615
dạ vâng ạ,Neutral,3615
